Group,Case,Move,Time,Iteration
8,27,17,15,15
8,28,16,11,9
8,29,22,31,21
8,30,22,20,17
8,31,21,20,20
8,32,24,19,16
8,33,19,17,17
8,34,23,25,22
8,35,17,14,12
8,36,13,8,12
8,37,17,22,16
8,38,18,11,13
8,39,22,24,17
8,40,18,19,17
9,1,24,70,18
9,2,13,10,6
9,3,22,32,12
9,4,23,75,21
9,5,19,35,18
9,6,22,40,21
9,7,25,49,21
9,8,17,21,13
9,9,20,39,19
9,10,22,29,14
9,11,20,49,17
9,12,24,45,21
9,13,16,41,12
9,14,18,25,12
9,15,23,40,20
9,16,18,35,17
9,17,21,43,20
9,18,27,61,23
9,19,23,32,15
9,20,20,38,16
9,21,23,33,14
9,22,12,14,7
9,23,13,13,9
9,24,25,57,23
9,25,23,53,21
9,26,17,14,11
9,27,19,18,10
9,28,26,67,25
9,29,20,31,14
9,30,20,25,15
9,31,15,20,13
9,32,22,39,16
9,33,18,34,17
9,34,27,60,26
9,35,23,42,17
9,36,24,50,19
9,37,23,66,22
9,38,16,12,11
9,39,19,39,16
9,40,25,51,23
10,1,22,55,14
10,2,24,81,22
10,3,17,42,15
10,4,25,92,22
10,5,24,79,20
10,6,28,76,18
10,7,27,77,18
10,8,22,55,16
10,9,22,72,18
10,10,25,101,23
10,11,25,84,19
10,12,28,97,19
10,13,22,67,15
10,14,25,62,13
10,15,24,74,20
10,16,15,48,13
10,17,21,65,19
10,18,23,73,22
10,19,23,64,13
10,20,25,92,24
10,21,25,86,23
10,22,27,92,26
10,23,17,32,12
10,24,22,60,15
10,25,24,61,14
10,26,24,74,21
10,27,26,94,22
10,28,28,89,19
10,29,21,56,15
10,30,21,58,19
10,31,24,82,19
10,32,24,83,23
10,33,24,63,18
10,34,22,43,16
10,35,27,107,24
10,36,23,74,21
10,37,25,95,24
10,38,19,51,13
10,39,23,89,18
10,40,23,78,22
11,1,26,23,22
11,2,31,28,29
11,3,29,24,27
11,4,31,32,30
11,5,31,28,30
11,6,23,17,21
11,7,25,22,24
11,8,27,24,25
11,9,28,21,26
11,10,19,8,12
11,11,19,13,18
11,12,33,23,28
11,13,27,23,25
11,14,35,30,34
11,15,28,23,26
11,16,26,18,21
11,17,30,24,27
11,18,15,9,14
11,19,28,24,27
11,20,23,19,22
11,21,30,31,28
11,22,25,20,23
11,23,23,20,22
11,24,30,26,29
11,25,25,16,20
11,26,32,28,30
11,27,26,20,23
11,28,32,27,30
11,29,30,30,29
11,30,22,24,17
11,31,28,22,26
11,32,28,22,27
11,33,25,18,22
11,34,30,24,27
11,35,29,21,25
11,36,29,23,27
11,37,28,21,27
11,38,25,19,23
11,39,27,23,26
11,40,33,31,30
12,1,32,72,31
12,2,35,79,33
12,3,27,39,19
12,4,30,65,28
12,5,30,61,28
12,6,28,48,26
12,7,25,42,22
12,8,23,30,20
12,9,15,18,11
12,10,27,56,26
12,11,26,51,22
12,12,27,56,26
12,13,33,71,32
12,14,30,56,28
12,15,29,50,26
12,16,25,43,20
12,17,28,53,25
12,18,27,63,26
12,19,27,42,25
12,20,25,40,20
12,21,26,46,22
12,22,27,48,20
12,23,24,29,15
12,24,29,69,28
12,25,27,62,26
12,26,34,72,33
12,27,34,76,33
12,28,32,76,29
12,29,32,64,31
12,30,23,35,22
12,31,35,98,34
12,32,28,54,25
12,33,35,68,28
12,34,31,51,24
12,35,30,63,29
12,36,28,47,24
12,37,25,45,20
12,38,24,41,23
12,39,25,51,24
12,40,27,52,26
13,1,35,153,33
13,2,27,109,26
13,3,36,162,35
13,4,36,203,34
13,5,35,156,34
13,6,28,78,16
13,7,30,103,24
13,8,30,91,23
13,9,34,128,32
13,10,34,157,30
13,11,27,105,20
13,12,38,171,36
13,13,35,194,34
13,14,33,124,31
13,15,38,193,37
13,16,29,106,28
13,17,36,135,31
13,18,36,148,32
13,19,29,115,28
13,20,30,99,26
13,21,36,148,34
13,22,30,123,29
13,23,37,162,36
13,24,33,130,32
13,25,32,146,30
13,26,37,128,30
13,27,32,160,31
13,28,31,125,27
13,29,38,179,34
13,30,27,104,26
13,31,33,166,32
13,32,33,137,32
13,33,35,123,28
13,34,36,156,35
13,35,35,146,34
13,36,36,179,34
13,37,35,156,34
13,38,39,191,37
13,39,29,134,27
13,40,35,142,28
14,1,28,156,25
14,2,34,282,32
14,3,39,316,38
14,4,31,191,29
14,5,36,237,32
14,6,36,248,27
14,7,29,156,27
14,8,35,245,29
14,9,33,159,22
14,10,39,335,36
14,11,33,235,31
14,12,39,326,35
14,13,35,280,34
14,14,36,213,25
14,15,34,252,33
14,16,30,267,29
14,17,40,321,39
14,18,37,247,34
14,19,31,191,28
14,20,39,345,37
14,21,33,176,27
14,22,27,154,21
14,23,40,234,29
14,24,36,146,26
14,25,38,304,37
14,26,34,249,32
14,27,41,299,37
14,28,38,233,28
14,29,33,204,29
14,30,40,353,39
14,31,31,186,24
14,32,36,257,35
14,33,35,217,31
14,34,37,295,34
14,35,40,276,38
14,36,36,253,34
14,37,27,141,21
14,38,32,185,27
14,39,41,430,37
14,40,37,252,36
15,1,44,494,40
15,2,35,416,30
15,3,39,415,33
15,4,42,485,38
15,5,43,476,39
15,6,39,435,35
15,7,38,428,31
15,8,36,403,29
15,9,42,421,33
15,10,43,562,41
15,11,45,557,37
15,12,46,706,37
15,13,39,327,24
15,14,43,596,37
15,15,39,386,31
15,16,41,540,38
15,17,31,270,24
15,18,39,416,35
15,19,34,379,26
15,20,48,738,47
15,21,40,460,34
15,22,37,479,33
15,23,40,444,30
15,24,41,524,38
15,25,36,313,30
15,26,36,406,34
15,27,46,592,42
15,28,40,384,33
15,29,32,328,28
15,30,41,491,37
15,31,43,537,39
15,32,45,602,44
15,33,41,473,36
15,34,35,287,26
15,35,38,411,35
15,36,35,393,32
15,37,38,485,36
15,38,36,298,25
15,39,38,470,36
15,40,41,598,37
16,1,45,966,43
16,2,51,1256,50
16,3,42,717,36
16,4,37,701,30
16,5,39,536,30
16,6,47,835,40
16,7,48,1030,47
16,8,40,700,39
16,9,37,841,36
16,10,39,728,32
16,11,45,891,39
16,12,41,671,36
16,13,45,908,38
16,14,42,904,37
16,15,44,913,42
16,16,45,789,38
16,17,43,787,38
16,18,47,922,41
16,19,43,851,38
16,20,35,626,30
16,21,35,686,28
16,22,42,718,36
16,23,40,626,33
16,24,43,585,33
16,25,50,1250,44
16,26,49,1011,48
16,27,49,767,37
16,28,46,1257,43
16,29,46,683,38
16,30,44,784,38
16,31,42,755,36
16,32,35,441,29
16,33,47,964,44
16,34,43,601,34
16,35,39,484,26
16,36,46,951,44
16,37,36,566,26
16,38,47,897,42
16,39,53,1328,50
16,40,45,807,40
17,1,50,1221,38
17,2,46,1204,38
17,3,49,1564,48
17,4,49,1283,43
17,5,47,1115,38
17,6,45,972,35
17,7,50,1455,42
17,8,49,1127,39
17,9,40,893,32
17,10,50,1269,38
17,11,47,1763,40
17,12,46,1472,40
17,13,46,1111,38
17,14,50,1215,37
17,15,45,1179,39
17,16,50,1248,44
17,17,53,1449,46
17,18,41,907,36
17,19,44,1122,39
17,20,46,1287,43
17,21,44,1072,35
17,22,49,1176,37
17,23,44,1302,35
17,24,39,1566,37
17,25,45,1488,44
17,26,43,1212,42
17,27,49,1543,44
17,28,53,1360,41
17,29,45,1383,37
17,30,47,1259,42
17,31,45,1095,42
17,32,38,997,32
17,33,48,1431,43
17,34,48,1437,40
17,35,47,1202,33
17,36,41,1193,31
17,37,43,1485,42
17,38,48,1438,42
17,39,47,1030,40
17,40,33,638,22
18,1,46,278,43
18,2,44,262,43
18,3,48,333,46
18,4,43,255,38
18,5,42,281,40
18,6,46,316,45
18,7,47,358,45
18,8,51,382,49
18,9,39,246,38
18,10,38,187,30
18,11,43,314,42
18,12,39,249,33
18,13,43,277,37
18,14,43,304,41
18,15,41,225,39
18,16,38,244,37
18,17,48,315,44
18,18,47,253,39
18,19,42,292,38
18,20,42,266,41
18,21,50,149,25
18,22,49,353,48
18,23,48,328,42
18,24,44,266,41
18,25,38,218,36
18,26,46,321,45
18,27,53,181,28
18,28,41,252,39
18,29,45,292,43
18,30,50,359,49
18,31,48,352,47
18,32,46,335,40
18,33,40,302,39
18,34,43,268,39
18,35,44,293,41
18,36,55,382,52
18,37,45,316,41
18,38,48,343,46
18,39,51,331,48
18,40,47,325,44
19,1,63,2757,55
19,2,61,2700,48
19,3,58,2891,57
19,4,59,2523,47
19,5,66,3401,61
19,6,62,3093,61
19,7,66,3623,60
19,8,70,3509,66
19,9,60,3140,55
19,10,52,2497,50
19,11,59,3272,57
19,12,64,3876,58
19,13,54,2370,45
19,14,63,2764,56
19,15,61,1081,21
19,16,66,3403,59
19,17,64,2880,50
19,18,61,2504,46
19,19,63,3587,57
19,20,61,2971,58
19,21,59,3108,58
19,22,68,2951,58
19,23,60,3329,58
19,24,65,3308,64
19,25,63,3449,58
19,26,58,2480,48
19,27,59,2889,57
19,28,64,3077,54
19,29,65,3015,62
19,30,65,3014,62
19,31,66,3544,60
19,32,69,4273,68
19,33,56,2541,49
19,34,64,3500,59
19,35,55,2824,54
19,36,63,2628,47
19,37,63,4162,57
19,38,64,3141,57
19,39,61,2537,55
19,40,67,3263,63
20,1,112,2291,105
20,2,106,2077,99
20,3,107,2031,106
20,4,111,2004,110
20,5,110,2156,109
20,6,113,2094,106
20,7,116,1903,103
20,8,119,2084,116
20,9,118,2147,107
20,10,112,2173,104
20,11,113,2101,108
20,12,114,2057,106
20,13,112,2118,110
20,14,110,2115,105
20,15,107,1982,96
20,16,119,2026,118
20,17,113,2249,111
20,18,109,1879,99
20,19,112,2071,105
20,20,121,2164,116
20,21,110,1085,61
20,22,113,2218,112
20,23,107,1984,101
20,24,117,2144,113
20,25,124,2251,122
20,26,116,2111,112
20,27,117,2132,106
20,28,110,1899,98
20,29,114,2212,109
20,30,112,2125,105
20,31,115,2195,107
20,32,112,2179,107
20,33,116,1969,114
20,34,120,2169,119
20,35,112,2184,107
20,36,124,1214,74
20,37,113,1963,106
20,38,119,1373,76
20,39,112,1984,111
20,40,115,2324,114
21,1,153,29176,152
21,2,142,27512,140
21,3,148,29229,141
21,4,154,29303,151
21,5,152,29730,148
21,6,153,29450,151
21,7,159,32188,156
21,8,153,28819,152
21,9,148,28746,142
21,10,157,28621,155
21,11,155,29564,150
21,12,150,29069,146
21,13,151,28076,148
21,14,143,27246,142
21,15,147,29297,146
21,16,151,28778,150
21,17,156,30624,153
21,18,166,14428,83
21,19,143,26108,137
21,20,157,29934,155
21,21,152,29595,150
21,22,144,26630,143
21,23,144,26080,129
21,24,156,30152,149
21,25,158,20272,114
21,26,161,30719,155
21,27,150,28885,148
21,28,146,29680,140
21,29,157,29305,150
21,30,149,30612,145
21,31,161,15953,86
21,32,148,28424,146
21,33,160,32296,157
21,34,150,29525,149
21,35,158,29464,152
21,36,158,13486,85
21,37,153,29677,151
21,38,161,18792,107
21,39,156,14747,83
21,40,155,29239,153
