Group,Case,Move,Time,Iteration
1,1,12,7,10
1,2,8,2,6
1,3,2,0,1
1,4,7,2,6
1,5,4,1,3
1,6,8,1,6
1,7,8,1,6
1,8,6,1,5
1,9,10,3,9
1,10,12,7,11
1,11,8,3,7
1,12,10,4,8
1,13,11,5,10
1,14,11,3,9
1,15,9,2,8
1,16,9,3,8
1,17,8,2,4
1,18,7,2,6
1,19,14,10,13
1,20,15,12,14
1,21,15,12,14
1,22,12,6,11
1,23,9,2,7
1,24,12,2,10
1,25,9,4,8
1,26,5,1,3
1,27,8,1,6
1,28,12,7,11
1,29,12,6,11
1,30,10,4,9
1,31,8,2,6
1,32,5,0,4
1,33,7,1,6
1,34,11,3,10
1,35,8,1,5
1,36,9,1,7
1,37,8,0,5
1,38,10,2,7
1,39,0,0,0
1,40,10,3,9
2,1,10,5,8
2,2,7,3,6
2,3,13,9,12
2,4,6,0,4
2,5,10,5,6
2,6,13,12,12
2,7,14,10,13
2,8,9,2,6
2,9,7,1,6
2,10,14,19,12
2,11,10,4,4
2,12,8,3,7
2,13,5,0,4
2,14,8,2,7
2,15,10,4,9
2,16,11,4,9
2,17,7,5,5
2,18,9,3,8
2,19,9,4,5
2,20,8,3,7
2,21,11,4,6
2,22,11,1,8
2,23,7,1,5
2,24,11,7,10
2,25,8,0,4
2,26,8,5,7
2,27,5,1,4
2,28,10,3,9
2,29,13,33,12
2,30,11,5,8
2,31,8,3,6
2,32,8,2,4
2,33,12,9,11
2,34,9,1,5
2,35,9,3,7
2,36,10,3,5
2,37,8,2,5
2,38,7,3,4
2,39,7,1,4
2,40,8,4,5
3,1,10,8,6
3,2,12,13,11
3,3,11,6,9
3,4,6,0,3
3,5,14,32,11
3,6,13,15,12
3,7,7,2,3
3,8,14,31,13
3,9,12,22,10
3,10,9,6,7
3,11,15,27,13
3,12,12,3,7
3,13,15,36,13
3,14,7,4,5
3,15,13,14,7
3,16,9,4,5
3,17,12,19,8
3,18,8,11,7
3,19,10,7,5
3,20,13,19,12
3,21,9,9,7
3,22,9,12,6
3,23,10,14,9
3,24,10,12,5
3,25,9,9,8
3,26,10,4,6
3,27,10,5,7
3,28,10,5,6
3,29,11,8,7
3,30,7,5,5
3,31,13,11,8
3,32,8,4,7
3,33,10,11,9
3,34,8,3,6
3,35,10,7,7
3,36,10,10,8
3,37,15,28,13
3,38,5,2,4
3,39,9,14,8
3,40,9,14,8
4,1,13,66,12
4,2,10,13,8
4,3,12,38,8
4,4,9,8,5
4,5,7,3,4
4,6,13,34,10
4,7,15,51,11
4,8,13,14,9
4,9,12,19,9
4,10,9,9,5
4,11,4,0,0
4,12,11,16,10
4,13,10,14,7
4,14,11,22,6
4,15,11,23,10
4,16,15,37,7
4,17,13,12,6
4,18,11,18,10
4,19,12,14,10
4,20,10,20,7
4,21,15,25,12
4,22,12,35,9
4,23,14,24,10
4,24,15,39,10
4,25,9,5,6
4,26,17,80,16
4,27,13,16,8
4,28,9,11,8
4,29,10,9,8
4,30,13,43,11
4,31,11,15,6
4,32,10,10,7
4,33,12,21,10
4,34,12,42,11
4,35,7,3,5
4,36,11,26,10
4,37,11,27,8
4,38,13,65,10
4,39,11,33,8
4,40,11,18,10
5,1,9,7,6
5,2,13,5,8
5,3,14,87,13
5,4,13,58,10
5,5,15,72,8
5,6,14,56,8
5,7,16,141,14
5,8,12,70,11
5,9,13,63,9
5,10,11,67,9
5,11,12,22,7
5,12,13,78,10
5,13,11,11,8
5,14,14,44,10
5,15,10,10,7
5,16,13,44,8
5,17,16,82,14
5,18,13,42,12
5,19,15,66,13
5,20,12,90,11
5,21,13,25,11
5,22,18,93,12
5,23,11,9,6
5,24,8,11,6
5,25,13,38,11
5,26,14,28,7
5,27,16,51,13
5,28,14,89,13
5,29,17,81,13
5,30,15,65,14
5,31,10,35,7
5,32,11,34,9
5,33,16,45,10
5,34,10,32,6
5,35,16,66,13
5,36,10,15,7
5,37,11,3,3
5,38,14,66,12
5,39,9,6,6
5,40,13,12,8
6,1,10,38,8
6,2,14,124,13
6,3,15,58,10
6,4,15,100,11
6,5,16,68,11
6,6,10,5,6
6,7,19,224,18
6,8,16,102,14
6,9,12,50,10
6,10,16,72,9
6,11,12,27,6
6,12,14,29,9
6,13,15,55,11
6,14,15,153,13
6,15,11,47,9
6,16,12,64,8
6,17,13,82,12
6,18,11,33,8
6,19,14,156,12
6,20,15,80,12
6,21,15,130,13
6,22,13,99,10
6,23,12,30,11
6,24,13,74,12
6,25,14,111,11
6,26,18,141,12
6,27,8,33,7
6,28,15,104,11
6,29,17,96,13
6,30,13,74,11
6,31,14,79,11
6,32,14,49,7
6,33,12,11,7
6,34,12,30,7
6,35,17,134,15
6,36,13,94,9
6,37,12,83,9
6,38,17,126,16
6,39,12,7,6
6,40,15,78,12
7,1,12,16,10
7,2,17,28,16
7,3,20,33,19
7,4,15,20,14
7,5,18,33,17
7,6,9,10,7
7,7,20,31,18
7,8,17,31,16
7,9,7,3,4
7,10,16,19,14
7,11,10,7,5
7,12,19,34,18
7,13,22,46,21
7,14,19,60,18
7,15,14,17,12
7,16,22,50,21
7,17,11,5,5
7,18,21,46,20
7,19,20,38,19
7,20,19,28,14
7,21,17,20,14
7,22,13,19,12
7,23,22,48,21
7,24,19,47,18
7,25,22,45,21
7,26,18,38,17
7,27,22,55,21
7,28,16,29,15
7,29,16,28,14
7,30,18,36,16
7,31,18,18,15
7,32,15,17,12
7,33,21,49,20
7,34,16,25,15
7,35,22,45,19
7,36,17,27,15
7,37,15,11,11
7,38,18,37,17
7,39,16,26,14
7,40,18,37,17
8,1,19,57,13
8,2,20,71,19
8,3,21,60,14
8,4,12,28,11
8,5,18,59,14
8,6,16,53,15
8,7,15,57,14
8,8,22,111,21
8,9,20,40,9
8,10,16,48,15
8,11,15,14,7
8,12,18,69,17
8,13,15,27,14
8,14,20,71,15
8,15,23,138,22
8,16,13,33,11
8,17,23,95,22
8,18,18,45,17
8,19,19,58,17
8,20,20,76,19
8,21,20,72,17
8,22,22,97,18
8,23,22,104,21
8,24,17,52,15
8,25,21,85,20
8,26,21,75,19
8,27,16,37,13
8,28,16,38,10
8,29,21,76,19
8,30,22,80,17
8,31,21,70,20
8,32,24,87,21
8,33,19,73,18
8,34,22,81,21
8,35,17,52,13
8,36,13,24,12
8,37,17,62,16
8,38,18,34,17
8,39,21,88,20
8,40,18,59,17
9,1,23,189,21
9,2,13,38,8
9,3,22,135,18
9,4,23,233,22
9,5,19,122,18
9,6,20,147,19
9,7,24,153,23
9,8,17,77,13
9,9,20,149,17
9,10,22,108,16
9,11,19,148,17
9,12,24,168,17
9,13,16,111,13
9,14,18,97,14
9,15,23,164,20
9,16,18,133,17
9,17,20,139,19
9,18,25,191,21
9,19,22,128,16
9,20,20,129,19
9,21,23,119,14
9,22,11,30,7
9,23,13,40,10
9,24,24,231,20
9,25,22,148,19
9,26,17,36,11
9,27,19,59,11
9,28,25,233,24
9,29,19,130,18
9,30,19,116,17
9,31,14,16,8
9,32,22,155,16
9,33,18,128,17
9,34,26,264,25
9,35,23,160,20
9,36,22,177,19
9,37,22,164,17
9,38,16,38,12
9,39,18,173,15
9,40,25,181,24
10,1,22,216,15
10,2,24,309,22
10,3,17,161,15
10,4,25,363,24
10,5,24,291,21
10,6,28,314,26
10,7,27,321,21
10,8,20,175,19
10,9,21,231,17
10,10,24,370,21
10,11,25,287,19
10,12,27,362,26
10,13,21,248,20
10,14,25,277,22
10,15,24,299,16
10,16,15,182,14
10,17,21,245,19
10,18,22,199,14
10,19,23,301,22
10,20,24,207,22
10,21,25,360,24
10,22,27,376,25
10,23,17,120,13
10,24,23,221,16
10,25,23,182,16
10,26,22,288,18
10,27,25,299,18
10,28,28,366,23
10,29,21,246,15
10,30,20,168,18
10,31,23,408,20
10,32,24,368,23
10,33,24,295,22
10,34,21,230,20
10,35,26,379,25
10,36,22,197,21
10,37,25,333,24
10,38,19,140,15
10,39,22,217,17
10,40,23,288,22
11,1,27,85,24
11,2,31,120,29
11,3,28,85,26
11,4,27,93,26
11,5,28,83,27
11,6,20,62,19
11,7,24,71,23
11,8,27,91,25
11,9,27,83,26
11,10,19,28,12
11,11,19,60,18
11,12,29,89,28
11,13,27,79,24
11,14,35,133,34
11,15,29,127,27
11,16,26,66,22
11,17,30,101,28
11,18,15,33,14
11,19,28,94,27
11,20,22,61,21
11,21,28,101,26
11,22,25,73,23
11,23,19,65,18
11,24,29,109,27
11,25,24,77,22
11,26,32,114,30
11,27,24,68,22
11,28,32,117,30
11,29,30,124,29
11,30,22,87,20
11,31,27,79,25
11,32,27,85,26
11,33,25,72,22
11,34,28,76,25
11,35,25,98,24
11,36,27,106,23
11,37,25,66,24
11,38,25,73,23
11,39,27,96,26
11,40,33,111,30
12,1,32,320,31
12,2,33,342,32
12,3,26,134,22
12,4,28,191,24
12,5,30,245,28
12,6,27,178,25
12,7,25,155,22
12,8,23,115,22
12,9,15,54,14
12,10,27,223,26
12,11,28,220,25
12,12,26,194,25
12,13,32,319,28
12,14,30,249,28
12,15,29,199,25
12,16,25,190,24
12,17,27,184,26
12,18,27,244,26
12,19,27,156,25
12,20,25,168,20
12,21,25,147,24
12,22,25,183,21
12,23,24,130,16
12,24,28,240,27
12,25,26,200,25
12,26,34,281,33
12,27,32,217,31
12,28,30,279,28
12,29,32,273,31
12,30,23,127,22
12,31,31,334,29
12,32,28,214,25
12,33,34,273,30
12,34,29,189,22
12,35,29,205,28
12,36,27,191,26
12,37,24,170,23
12,38,24,170,23
12,39,25,231,23
12,40,27,220,26
13,1,33,613,31
13,2,24,267,23
13,3,35,622,34
13,4,33,568,32
13,5,35,657,34
13,6,27,427,25
13,7,30,412,26
13,8,29,329,25
13,9,34,531,32
13,10,33,587,32
13,11,26,281,19
13,12,34,514,26
13,13,33,589,32
13,14,33,496,31
13,15,37,711,36
13,16,29,435,28
13,17,34,418,28
13,18,35,561,34
13,19,28,416,24
13,20,27,259,24
13,21,34,602,32
13,22,29,510,26
13,23,38,580,36
13,24,33,509,32
13,25,30,429,27
13,26,37,657,36
13,27,32,607,31
13,28,29,492,27
13,29,36,833,35
13,30,27,584,26
13,31,30,472,28
13,32,33,570,32
13,33,33,499,27
13,34,34,471,27
13,35,33,465,28
13,36,34,652,30
13,37,32,501,31
13,38,39,749,37
13,39,30,400,27
13,40,35,565,33
14,1,27,436,25
14,2,33,864,29
14,3,37,1133,36
14,4,29,564,25
14,5,34,1184,33
14,6,34,717,21
14,7,29,650,28
14,8,35,940,34
14,9,34,961,33
14,10,36,1130,33
14,11,32,840,30
14,12,35,823,34
14,13,34,1015,33
14,14,36,874,25
14,15,33,773,31
14,16,29,792,28
14,17,39,1108,37
14,18,36,880,33
14,19,31,753,28
14,20,39,1392,37
14,21,32,618,21
14,22,26,518,23
14,23,38,888,34
14,24,36,715,29
14,25,36,1052,34
14,26,34,946,32
14,27,41,1517,40
14,28,37,880,27
14,29,32,755,30
14,30,40,1429,39
14,31,31,817,30
14,32,36,1218,35
14,33,35,794,31
14,34,37,1100,34
14,35,39,1021,33
14,36,35,925,32
14,37,26,495,20
14,38,32,792,27
14,39,39,1365,36
14,40,36,998,33
15,1,43,2317,42
15,2,33,1246,25
15,3,40,2348,39
15,4,38,1592,34
15,5,41,1460,33
15,6,36,1605,35
15,7,37,1761,35
15,8,35,1487,29
15,9,42,2213,36
15,10,42,1974,41
15,11,44,2247,43
15,12,44,2544,41
15,13,39,1493,31
15,14,40,2165,38
15,15,37,1564,29
15,16,39,1711,35
15,17,31,910,23
15,18,37,1516,32
15,19,33,1400,25
15,20,45,2632,44
15,21,40,1856,36
15,22,35,1597,32
15,23,38,1810,36
15,24,38,1494,33
15,25,35,1258,31
15,26,36,1708,35
15,27,43,2169,39
15,28,39,1577,38
15,29,31,1006,25
15,30,40,1791,33
15,31,42,1843,37
15,32,42,1797,40
15,33,41,1806,38
15,34,33,984,23
15,35,38,1724,35
15,36,34,1220,28
15,37,38,1889,36
15,38,36,1252,27
15,39,37,1510,31
15,40,40,2139,38
16,1,43,2402,38
16,2,48,4279,47
16,3,42,2980,35
16,4,36,2778,32
16,5,39,2136,30
16,6,46,2750,40
16,7,47,4100,46
16,8,41,3034,40
16,9,37,3309,36
16,10,38,2942,32
16,11,45,2696,41
16,12,40,2242,33
16,13,45,3737,40
16,14,42,3783,39
16,15,40,3134,39
16,16,45,3312,38
16,17,43,2437,31
16,18,42,2058,33
16,19,42,3202,40
16,20,33,1764,25
16,21,32,1875,25
16,22,38,2293,31
16,23,40,2416,33
16,24,42,2624,37
16,25,50,5305,48
16,26,46,3517,45
16,27,48,3057,39
16,28,45,3488,44
16,29,45,3298,39
16,30,42,3114,38
16,31,40,3234,33
16,32,36,2037,32
16,33,47,3996,44
16,34,41,2046,28
16,35,40,2847,39
16,36,44,3160,39
16,37,36,1856,29
16,38,45,3447,40
16,39,48,3803,46
16,40,43,3041,38
17,1,49,5005,40
17,2,45,4049,37
17,3,49,5400,42
17,4,49,7203,46
17,5,47,5200,35
17,6,44,3334,31
17,7,50,5017,42
17,8,49,5070,40
17,9,40,3809,35
17,10,49,5228,42
17,11,46,5109,36
17,12,44,5559,41
17,13,47,4556,41
17,14,50,5530,44
17,15,45,4264,35
17,16,51,5392,43
17,17,51,5007,38
17,18,41,4775,39
17,19,43,4532,37
17,20,43,4324,35
17,21,39,3635,30
17,22,49,5030,39
17,23,41,4003,31
17,24,37,3716,29
17,25,43,4765,38
17,26,42,4654,39
17,27,45,4704,38
17,28,52,6172,46
17,29,43,5539,36
17,30,47,4873,38
17,31,45,4685,42
17,32,38,4554,34
17,33,47,4512,38
17,34,49,5568,39
17,35,48,5273,44
17,36,42,4285,37
17,37,43,5883,41
17,38,46,4820,41
17,39,47,4408,40
17,40,33,2472,22
18,1,40,959,39
18,2,43,1029,40
18,3,48,1373,46
18,4,43,1085,40
18,5,42,1069,40
18,6,46,1319,45
18,7,43,1284,41
18,8,49,1507,48
18,9,35,795,34
18,10,35,777,29
18,11,44,1125,43
18,12,39,1002,31
18,13,44,1134,41
18,14,42,1132,40
18,15,43,1071,41
18,16,38,898,36
18,17,48,1297,44
18,18,47,1192,45
18,19,42,1107,40
18,20,40,1000,39
18,21,48,1183,43
18,22,45,1240,43
18,23,48,1285,45
18,24,44,1059,41
18,25,37,833,36
18,26,45,1236,44
18,27,49,1336,46
18,28,41,1006,39
18,29,43,1175,41
18,30,48,1291,46
18,31,48,1313,47
18,32,44,1270,43
18,33,38,914,36
18,34,43,1098,42
18,35,44,1167,43
18,36,51,1315,49
18,37,39,979,37
18,38,46,1329,45
18,39,51,1558,49
18,40,47,1477,44
19,1,61,10739,53
19,2,61,11587,48
19,3,58,12334,57
19,4,60,13451,56
19,5,60,11693,55
19,6,60,11349,56
19,7,65,13867,64
19,8,68,16477,67
19,9,59,11782,57
19,10,53,10695,50
19,11,58,13558,54
19,12,64,15614,58
19,13,53,9375,45
19,14,61,10460,53
19,15,58,13862,56
19,16,62,12745,53
19,17,61,13048,60
19,18,64,12669,58
19,19,58,12210,55
19,20,58,11034,54
19,21,58,12146,50
19,22,65,11423,57
19,23,59,4099,22
19,24,59,12896,58
19,25,59,9683,52
19,26,57,10294,53
19,27,55,9885,49
19,28,64,13126,54
19,29,62,11955,60
19,30,62,12868,57
19,31,63,13381,57
19,32,65,12930,63
19,33,55,10362,53
19,34,61,13166,53
19,35,55,11171,54
19,36,64,10194,55
19,37,63,13353,61
19,38,64,12565,63
19,39,61,13161,54
19,40,66,13871,59
20,1,112,9307,106
20,2,106,8421,100
20,3,107,8971,106
20,4,108,9286,107
20,5,106,7318,95
20,6,110,8693,108
20,7,113,7462,101
20,8,112,9047,110
20,9,119,9135,110
20,10,120,9487,119
20,11,112,8136,111
20,12,118,9368,115
20,13,114,9174,112
20,14,110,9081,106
20,15,107,8386,97
20,16,116,8230,112
20,17,112,8935,106
20,18,109,7829,100
20,19,104,8253,103
20,20,116,9604,110
20,21,110,4205,62
20,22,108,8809,103
20,23,105,7956,104
20,24,110,8267,101
20,25,115,8785,107
20,26,114,9085,108
20,27,108,9263,103
20,28,113,9423,111
20,29,112,9126,111
20,30,112,8868,106
20,31,112,9857,108
20,32,112,5310,72
20,33,116,8231,114
20,34,114,8663,105
20,35,112,8485,107
20,36,112,9212,105
20,37,113,8295,107
20,38,119,9962,117
20,39,114,8565,108
20,40,113,9032,112
21,1,152,121738,148
21,2,140,113755,138
21,3,153,122196,145
21,4,147,114389,145
21,5,150,119894,145
21,6,147,111977,145
21,7,155,127693,151
21,8,153,120817,151
21,9,146,121667,142
21,10,161,127669,158
21,11,153,119501,151
21,12,150,126406,149
21,13,146,59060,75
21,14,137,114785,136
21,15,145,123694,141
21,16,157,62454,86
21,17,160,128167,159
21,18,153,121408,151
21,19,144,111085,141
21,20,153,125509,151
21,21,149,117119,142
21,22,152,52275,74
21,23,141,116871,136
21,24,149,122820,148
21,25,151,116879,145
21,26,155,127705,153
21,27,150,119412,148
21,28,144,123091,142
21,29,155,115895,152
21,30,151,121371,148
21,31,153,125583,148
21,32,142,114844,138
21,33,151,122768,146
21,34,146,122608,144
21,35,152,117977,149
21,36,156,57523,81
21,37,152,125336,150
21,38,156,128043,155
21,39,149,111578,147
21,40,154,116283,152
