Group,Case,Move,Time,Iteration
9,2,13,36,8
9,3,22,112,15
9,4,23,208,22
9,5,19,115,18
9,6,20,126,19
9,7,24,144,23
9,8,17,82,13
9,9,20,143,17
9,10,22,100,14
9,11,19,147,17
9,12,24,146,17
9,13,16,105,13
9,14,18,90,14
9,15,23,148,20
9,16,18,128,17
9,17,20,132,19
9,18,25,191,21
9,19,22,104,16
9,20,20,122,19
9,21,23,112,14
9,22,11,29,7
9,23,13,40,10
9,24,25,201,23
9,25,22,149,19
9,26,17,36,11
9,27,19,56,11
9,28,25,220,24
9,29,19,133,18
9,30,19,110,17
9,31,14,15,8
9,32,22,141,16
9,33,18,117,17
9,34,26,212,25
9,35,23,170,20
9,36,23,168,19
9,37,22,146,17
9,38,16,35,12
9,39,18,129,15
9,40,25,169,24
10,1,22,186,15
10,2,24,283,22
10,3,17,143,15
10,4,25,324,24
10,5,24,307,21
10,6,28,269,20
10,7,27,313,21
10,8,20,165,19
10,9,21,211,17
10,10,24,335,21
10,11,25,278,19
10,12,27,306,26
10,13,21,241,20
10,14,25,269,22
10,15,24,269,16
10,16,15,168,14
10,17,21,217,19
10,18,22,177,14
10,19,23,285,22
10,20,24,187,23
10,21,25,397,24
10,22,27,354,25
10,23,17,108,12
10,24,23,208,16
10,25,23,169,16
10,26,22,263,18
10,27,25,259,18
10,28,28,337,22
10,29,21,207,15
10,30,21,227,20
10,31,23,358,20
10,32,24,326,23
10,33,24,321,22
10,34,21,216,20
10,35,26,379,25
10,36,22,188,21
10,37,25,315,24
10,38,19,131,15
10,39,22,214,17
10,40,23,293,22
11,1,27,87,24
11,2,31,106,29
11,3,28,92,26
11,4,27,81,26
11,5,28,77,27
11,6,20,58,19
11,7,24,64,23
11,8,27,86,25
11,9,27,76,26
11,10,19,27,12
11,11,19,55,18
11,12,29,81,28
11,13,29,86,28
11,14,35,130,34
11,15,29,104,28
11,16,26,61,22
11,17,30,94,28
11,18,15,28,14
11,19,28,87,27
11,20,22,56,21
11,21,30,107,29
11,22,25,68,23
11,23,19,60,18
11,24,29,91,27
11,25,24,75,22
11,26,32,107,30
11,27,24,63,22
11,28,32,101,30
11,29,30,104,29
11,30,22,80,20
11,31,27,106,25
11,32,27,70,26
11,33,25,64,22
11,34,28,76,25
11,35,25,80,24
11,36,27,80,23
11,37,25,67,24
11,38,25,69,23
11,39,27,85,23
11,40,33,106,30
12,1,32,292,31
12,2,33,289,30
12,3,26,127,22
12,4,28,177,24
12,5,30,211,28
12,6,27,159,25
12,7,25,134,22
12,8,23,109,22
12,9,15,50,14
12,10,27,202,26
12,11,28,197,25
12,12,26,177,25
12,13,32,273,28
12,14,30,222,28
12,15,29,183,25
12,16,25,177,24
12,17,27,168,26
12,18,27,250,26
12,19,27,144,25
12,20,25,156,20
12,21,25,133,24
12,22,25,169,21
12,23,24,111,16
12,24,28,198,27
12,25,26,202,25
12,26,34,254,33
12,27,32,196,31
12,28,30,245,28
12,29,32,247,31
12,30,23,117,22
12,31,31,244,29
12,32,28,201,25
12,33,34,267,30
12,34,29,182,22
12,35,29,188,28
12,36,27,171,26
12,37,24,166,23
12,38,24,152,23
12,39,25,182,24
12,40,27,200,26
13,1,33,515,31
13,2,24,233,23
13,3,35,586,34
13,4,33,522,32
13,5,35,624,34
13,6,27,390,25
13,7,30,389,26
13,8,29,306,25
13,9,34,497,32
13,10,34,523,31
13,11,26,268,19
13,12,34,478,26
13,13,33,527,32
13,14,33,423,31
13,15,37,666,36
13,16,29,414,28
13,17,34,389,28
13,18,35,535,34
13,19,28,362,24
13,20,27,235,24
13,21,34,550,31
13,22,29,424,26
13,23,38,545,36
13,24,34,507,33
13,25,30,375,27
13,26,37,541,36
13,27,32,574,31
13,28,29,440,27
13,29,37,659,33
13,30,27,398,26
13,31,30,321,28
13,32,33,491,32
13,33,33,496,27
13,34,34,468,27
13,35,33,447,28
13,36,34,575,30
13,37,32,465,31
13,38,39,703,37
13,39,30,357,27
13,40,35,560,33
14,1,27,410,25
14,2,33,823,29
14,3,37,1052,36
14,4,29,508,25
14,5,34,1083,33
14,6,34,641,21
14,7,29,631,28
14,8,35,874,34
14,9,34,822,33
14,10,37,1081,35
14,11,32,758,30
14,12,35,787,34
14,13,34,928,33
14,14,36,824,25
14,15,34,786,31
14,16,29,701,26
14,17,39,1042,37
14,18,36,809,33
14,19,31,675,28
14,20,39,1271,37
14,21,32,591,21
14,22,26,468,23
14,23,38,843,34
14,24,36,658,29
14,25,36,965,34
14,26,34,876,32
14,27,41,1454,40
14,28,37,845,27
14,29,32,698,30
14,30,40,1315,37
14,31,31,749,30
14,32,36,959,35
14,33,35,714,31
14,34,37,1074,34
14,35,39,949,33
14,36,35,873,32
14,37,26,453,20
14,38,32,732,27
14,39,39,1265,36
14,40,36,936,33
15,1,43,2126,42
15,2,33,1272,24
15,3,40,2088,39
15,4,38,1481,34
15,5,41,1286,33
15,6,36,1480,35
15,7,37,1423,29
15,8,35,1399,29
15,9,42,2041,36
15,10,42,1845,41
15,11,44,2088,43
15,12,44,2491,41
15,13,39,1336,31
15,14,40,2017,38
15,15,37,1400,29
15,16,39,1602,35
15,17,31,857,23
15,18,37,1440,32
15,19,33,1227,25
15,20,45,2111,44
15,21,40,1758,36
15,22,35,1454,32
15,23,38,1718,36
15,24,38,1388,32
15,25,35,1185,31
15,26,36,1558,35
15,27,43,1975,39
15,28,39,1429,37
15,29,31,935,25
15,30,40,1596,33
15,31,42,1698,37
15,32,42,1636,40
15,33,41,1681,38
15,34,33,888,23
15,35,38,1580,35
15,36,34,1129,28
15,37,38,1795,36
15,38,36,1165,27
15,39,37,1414,31
15,40,41,2365,40
16,1,43,2237,38
16,2,49,3153,42
16,3,42,2729,36
16,4,36,2628,32
16,5,39,1971,30
16,6,46,2536,40
16,7,47,3713,46
16,8,42,3092,41
16,9,37,3053,36
16,10,38,2710,32
16,11,45,2507,41
16,12,40,1950,33
16,13,45,3407,40
16,14,42,3463,39
16,15,40,2827,39
16,16,45,3045,40
16,17,43,2309,31
16,18,42,1912,33
16,19,42,2943,38
16,20,33,1636,25
16,21,32,1724,25
16,22,38,2040,31
16,23,40,2256,33
16,24,42,2426,34
16,25,49,4000,46
16,26,46,3277,45
16,27,49,3070,40
16,28,45,3238,44
16,29,45,3162,39
16,30,42,2958,38
16,31,41,2973,35
16,32,36,1880,32
16,33,46,4124,45
16,34,41,1871,27
16,35,40,2550,39
16,36,44,2954,39
16,37,36,1695,29
16,38,45,3220,40
16,39,48,3567,46
16,40,43,2779,38
17,1,49,4722,43
17,2,45,3757,37
17,3,49,4957,42
17,4,49,6150,46
17,5,45,4281,39
17,6,45,3846,36
17,7,50,4583,42
17,8,49,4520,40
17,9,40,3580,35
17,10,48,4944,43
17,11,46,4783,36
17,12,44,5188,41
17,13,47,3861,38
17,14,49,5003,43
17,15,45,4139,37
17,16,51,5023,43
17,17,52,5641,47
17,18,41,4359,33
17,19,43,4225,39
17,20,43,3930,35
17,21,39,3389,30
17,22,49,4698,39
17,23,41,3743,31
17,24,38,4184,37
17,25,43,4394,38
17,26,42,4272,39
17,27,45,4520,38
17,28,52,5738,50
17,29,44,5411,40
17,30,48,5234,45
17,31,45,4151,42
17,32,38,4098,32
17,33,47,4182,38
17,34,49,5201,39
17,35,48,5089,44
17,36,42,4007,37
17,37,43,5439,41
17,38,46,4697,43
17,39,47,4125,40
17,40,33,2906,22
18,1,40,874,39
18,2,43,978,40
18,3,48,1223,46
18,4,43,1004,40
18,5,43,1093,41
18,6,46,1233,45
18,7,43,1248,41
18,8,49,1470,48
18,9,35,815,34
18,10,35,844,29
18,11,44,1194,43
18,12,39,910,31
18,13,44,1044,41
18,14,42,1039,40
18,15,43,899,41
18,16,38,831,36
18,17,48,1172,44
18,18,47,1127,45
18,19,42,1037,40
18,20,40,936,39
18,21,48,1076,43
18,22,45,1160,43
18,23,48,1207,45
18,24,44,991,41
18,25,37,760,36
18,26,45,1136,44
18,27,49,1255,46
18,28,41,910,39
18,29,43,1069,41
18,30,48,1189,46
18,31,48,1239,47
18,32,44,1178,43
18,33,38,862,36
18,34,43,1024,42
18,35,44,1046,42
18,36,51,1200,49
18,37,39,906,37
18,38,46,1255,45
18,39,51,1415,49
18,40,47,1365,44
19,1,61,9872,53
19,2,61,10574,48
19,3,58,11149,57
19,4,60,12504,56
19,5,60,11084,55
19,6,60,10485,54
19,7,65,12832,64
19,8,68,15061,67
19,9,59,10794,57
19,10,52,9153,46
19,11,57,10389,52
19,12,64,14213,58
19,13,53,8863,45
19,14,62,10733,54
19,15,60,13726,58
19,16,62,11477,53
19,17,61,11634,60
19,18,64,12148,58
19,19,59,11896,54
19,20,58,10417,54
19,21,58,12606,57
19,22,65,10401,55
19,23,59,3796,22
19,24,59,12128,58
19,25,59,8854,52
19,26,59,10725,58
19,27,55,9108,49
19,28,65,12915,55
19,29,62,10825,60
19,30,62,12390,57
19,31,63,12357,57
19,32,65,12534,63
19,33,55,9550,53
19,34,61,12136,53
19,35,55,9770,53
19,36,62,10218,50
19,37,65,11595,60
19,38,64,11514,63
19,39,61,12024,54
19,40,66,12942,59
20,1,112,8753,106
20,2,106,8003,100
20,3,107,7954,106
20,4,108,8625,107
20,5,107,7337,106
20,6,110,7924,108
20,7,113,7018,107
20,8,112,8375,110
20,9,119,8600,110
20,10,118,8273,116
20,11,115,7791,112
20,12,118,8381,117
20,13,114,8259,112
20,14,110,8364,106
20,15,107,7964,97
20,16,116,7702,112
20,17,112,8289,106
20,18,109,7095,100
20,19,104,7620,103
20,20,116,8895,111
20,21,110,3970,62
20,22,112,7847,110
20,23,105,7201,104
20,24,110,7663,101
20,25,116,8078,108
20,26,114,8530,109
20,27,108,8947,103
20,28,113,8821,111
20,29,112,8234,111
20,30,112,8273,106
20,31,112,8967,108
20,32,112,4823,72
20,33,116,7780,114
20,34,114,8004,105
20,35,112,7952,107
20,36,112,8475,105
20,37,113,7712,107
20,38,119,8983,118
20,39,115,7884,109
20,40,113,8244,112
21,1,152,112629,148
21,2,141,107410,139
21,3,153,111680,145
21,4,148,107413,146
21,5,151,110061,146
21,6,145,100870,143
21,7,155,119374,149
21,8,152,112626,150
21,9,146,111769,142
21,10,161,118635,155
21,11,156,108331,155
21,12,150,115737,149
21,13,146,54598,75
21,14,140,112521,137
21,15,145,113911,141
21,16,157,56069,86
21,17,160,116147,158
21,18,153,103011,144
21,19,144,104778,137
21,20,153,115775,151
21,21,149,107585,144
21,22,152,48789,74
21,23,142,107861,136
21,24,153,115828,151
21,25,151,108836,145
21,26,155,118113,153
21,27,148,112517,147
21,28,144,113091,142
21,29,154,107132,151
21,30,151,112986,148
21,31,157,117756,155
21,32,142,106351,138
21,33,152,115200,151
21,34,153,115982,150
21,35,152,108867,149
21,36,157,80087,112
21,37,152,115288,150
21,38,157,120942,156
21,39,149,104499,147
21,40,154,107687,152
