Group,Case,Move,Time,Iteration
1,1,29,1,0
1,2,29,2,0
1,3,29,1,0
1,4,29,1,0
1,5,29,1,0
1,6,29,1,0
1,7,29,1,0
1,8,29,1,0
1,9,29,1,0
1,10,29,1,0
1,11,31,3404,26
1,12,29,1,0
1,13,29,1,0
1,14,29,1,0
1,15,29,1,0
1,16,29,1,0
1,17,29,1,0
1,18,29,3,1
1,19,29,1,0
1,20,29,1,0
2,1,36,1,0
2,2,36,1,0
2,3,36,0,0
2,4,36,0,0
2,5,36,0,0
2,6,36,0,0
2,7,36,0,0
2,8,36,16,0
2,9,36,1,0
2,10,36,1,0
2,11,36,1,0
2,12,36,1,0
2,13,36,0,0
2,14,36,1,0
2,15,36,1,0
2,16,36,1,0
2,17,36,1,0
2,18,36,1,0
2,19,36,0,0
2,20,36,0,0
3,1,29,0,0
3,2,29,1,0
3,3,29,2,1
3,4,29,1,0
3,5,29,1,0
3,6,29,1,0
3,7,29,1,0
3,8,29,1,0
3,9,29,1,0
3,10,29,1,0
3,11,29,1,0
3,12,29,1,0
3,13,29,1,0
3,14,30,2353,22
3,15,29,1,0
3,16,29,1,0
3,17,29,23,2
3,18,29,1,0
3,19,30,2042,23
3,20,29,9,1
4,1,36,1,0
4,2,36,1,0
4,3,36,1,0
4,4,36,1,0
4,5,36,1,0
4,6,36,1,0
4,7,36,1,0
4,8,36,1,0
4,9,36,1,0
4,10,36,1,0
4,11,36,1,0
4,12,36,2,1
4,13,36,7,1
4,14,36,1,0
4,15,36,1,0
4,16,36,1,0
4,17,36,1,0
4,18,36,1,0
4,19,36,1,0
4,20,36,1,0
5,1,43,11895,38
5,2,42,9509,40
5,3,40,7005,31
5,4,40,5730,29
5,5,41,7830,29
5,6,42,8915,37
5,7,41,9511,30
5,8,42,10571,35
5,9,42,8366,39
5,10,39,64,2
5,11,43,7933,37
5,12,41,7811,33
5,13,41,8804,35
5,14,42,6651,25
5,15,41,6693,32
5,16,41,7856,31
5,17,43,9057,37
5,18,46,16088,44
5,19,40,5641,32
5,20,40,3167,14
6,1,50,13601,42
6,2,50,10500,40
6,3,50,12171,45
6,4,50,11951,37
6,5,50,9527,33
6,6,51,9649,30
6,7,51,12665,43
6,8,49,9044,40
6,9,49,9526,42
6,10,50,9241,38
6,11,50,11515,41
6,12,51,13204,44
6,13,51,15056,50
6,14,49,8230,33
6,15,49,5848,21
6,16,53,16285,48
6,17,50,11623,45
6,18,51,12287,45
6,19,50,12272,41
6,20,49,9382,43
7,1,41,9725,32
7,2,44,11255,41
7,3,48,15438,45
7,4,40,9607,32
7,5,44,13847,41
7,6,44,8202,29
7,7,44,10748,34
7,8,42,9765,35
7,9,43,13863,37
7,10,45,13105,40
7,11,44,12240,39
7,12,42,11696,35
7,13,43,13622,42
7,14,40,5388,21
7,15,41,7195,35
7,16,42,11705,38
7,17,44,14888,40
7,18,43,16512,42
7,19,41,7806,34
7,20,43,11140,37
8,1,51,14982,45
8,2,50,11186,40
8,3,52,15636,46
8,4,49,9541,37
8,5,48,7,1
8,6,52,16532,49
8,7,51,11808,40
8,8,52,14396,43
8,9,51,16085,46
8,10,52,18463,50
8,11,51,14101,46
8,12,52,16138,45
8,13,52,15048,42
8,14,50,15011,45
8,15,50,12702,45
8,16,51,10999,32
8,17,51,17025,49
8,18,50,6969,29
8,19,54,17888,49
8,20,50,10624,33
9,1,51,10617,37
9,2,50,14878,41
9,3,52,15873,44
9,4,49,8419,31
9,5,52,15198,40
9,6,53,16647,46
9,7,55,22007,46
9,8,53,22560,49
9,9,52,17201,44
9,10,49,10272,28
9,11,50,10596,31
9,12,49,12889,36
9,13,50,10138,37
9,14,50,11432,36
9,15,53,13113,34
9,16,52,18374,51
9,17,51,19065,44
9,18,49,8918,32
9,19,53,20546,49
9,20,50,10366,31
10,1,62,19908,46
10,2,58,2,0
10,3,58,16,1
10,4,61,13043,36
10,5,59,15960,51
10,6,60,19945,49
10,7,58,2,0
10,8,58,189,2
10,9,61,20817,45
10,10,59,13119,43
10,11,61,20328,44
10,12,60,18953,51
10,13,58,37,1
10,14,59,13072,40
10,15,59,12773,36
10,16,58,40,2
10,17,61,20674,56
10,18,59,14297,48
10,19,59,15501,48
10,20,58,12,1
11,1,56,20441,41
11,2,53,19075,42
11,3,50,17800,42
11,4,52,21262,46
11,5,49,11988,34
11,6,52,18425,42
11,7,52,14277,35
11,8,52,21171,42
11,9,53,18938,45
11,10,50,10284,34
11,11,53,21145,44
11,12,49,13524,40
11,13,51,21661,42
11,14,52,18966,42
11,15,52,22542,46
11,16,51,20640,43
11,17,51,13382,39
11,18,49,19559,43
11,19,50,7772,30
11,20,53,16778,44
12,1,59,16122,49
12,2,59,17211,47
12,3,58,3248,7
12,4,59,15917,41
12,5,58,12484,25
12,6,59,8843,31
12,7,59,18240,51
12,8,60,19641,43
12,9,58,808,3
12,10,58,203,2
12,11,60,21677,49
12,12,58,545,3
12,13,59,17932,49
12,14,58,171,2
12,15,60,16180,39
12,16,61,23518,48
12,17,60,17956,43
12,18,59,17373,46
12,19,58,50,1
12,20,60,18839,52
13,1,75,58780,59
13,2,78,60743,64
13,3,82,71553,78
13,4,85,71391,73
13,5,83,77485,79
13,6,83,76067,78
13,7,74,44835,57
13,8,79,63849,70
13,9,79,64329,64
13,10,79,56831,60
13,11,74,53222,58
13,12,80,69231,74
13,13,79,69139,76
13,14,79,66597,72
13,15,83,72420,76
13,16,74,67598,64
13,17,76,65515,61
13,18,79,79326,76
13,19,83,78344,76
13,20,80,69821,70
14,1,105,93321,87
14,2,99,79182,91
14,3,87,63090,71
14,4,97,68780,69
14,5,99,90667,94
14,6,94,74355,84
14,7,91,87048,90
14,8,90,80271,76
14,9,93,88498,84
14,10,93,87713,86
14,11,87,70037,72
14,12,99,94980,98
14,13,105,95538,97
14,14,94,75357,86
14,15,92,74526,81
14,16,101,103650,95
14,17,90,81392,88
14,18,96,80254,87
14,19,97,93361,92
14,20,91,70092,79
15,1,74,83014,69
15,2,89,91126,75
15,3,75,93186,74
15,4,83,90438,79
15,5,80,102609,73
15,6,77,87334,66
15,7,74,68955,62
15,8,83,95531,77
15,9,73,77676,64
15,10,78,78800,67
15,11,77,41419,34
15,12,80,86813,77
15,13,81,80532,66
15,14,81,74260,75
15,15,84,93004,80
15,16,79,83496,66
15,17,80,78178,72
15,18,79,98691,73
15,19,84,100034,82
15,20,81,82879,71
16,1,96,120920,94
16,2,96,107790,93
16,3,100,109494,96
16,4,101,124352,100
16,5,106,123671,97
16,6,85,71415,64
16,7,96,96337,92
16,8,96,112054,89
16,9,99,85609,78
16,10,94,100216,83
16,11,96,117390,94
16,12,104,114646,96
16,13,97,102955,90
16,14,102,114825,101
16,15,91,91005,78
16,16,96,98234,83
16,17,99,110156,90
16,18,99,109384,93
16,19,88,110055,83
16,20,94,104439,88
17,1,36,2,0
17,2,36,2,0
17,3,37,7500,31
17,4,37,7277,35
17,5,37,5232,21
17,6,36,2,0
17,7,36,2,0
17,8,36,7,1
17,9,36,1,0
17,10,36,2,0
17,11,37,7186,28
17,12,36,2,0
17,13,36,2,0
17,14,37,5315,29
17,15,36,2,0
17,16,36,2,0
17,17,36,2,0
17,18,36,1,0
17,19,36,5,1
17,20,36,2,0
18,1,45,1,0
18,2,45,1,0
18,3,45,1,0
18,4,45,2,0
18,5,45,1,0
18,6,45,1,0
18,7,45,1,0
