Group,Case,Move,Time,Iteration
1,1,29,1,0
1,2,29,1,0
1,3,29,2,0
1,4,29,1,0
1,5,29,1,0
1,6,29,0,0
1,7,29,1,0
1,8,29,1,0
1,9,29,1,0
1,10,29,1,0
1,11,31,1299,27
1,12,29,2,0
1,13,29,1,0
1,14,29,2,0
1,15,29,1,0
1,16,29,2,0
1,17,29,2,0
1,18,29,4,1
1,19,29,1,0
1,20,29,1,0
2,1,36,2,0
2,2,36,2,0
2,3,36,2,0
2,4,36,1,0
2,5,36,2,0
2,6,36,2,0
2,7,36,1,0
2,8,36,2,0
2,9,36,2,0
2,10,36,2,0
2,11,36,2,0
2,12,36,2,0
2,13,36,1,0
2,14,36,1,0
2,15,36,2,0
2,16,36,1,0
2,17,36,1,0
2,18,36,2,0
2,19,36,2,0
2,20,36,1,0
3,1,29,2,0
3,2,29,1,0
3,3,29,4,1
3,4,29,2,0
3,5,29,2,0
3,6,29,1,0
3,7,29,1,0
3,8,29,1,0
3,9,29,1,0
3,10,29,1,0
3,11,29,1,0
3,12,29,1,0
3,13,29,1,0
3,14,30,947,21
3,15,29,1,0
3,16,29,1,0
3,17,29,27,2
3,18,29,2,0
3,19,30,462,19
3,20,29,8,1
4,1,36,1,0
4,2,36,1,0
4,3,36,1,0
4,4,36,1,0
4,5,36,1,0
4,6,36,1,0
4,7,36,1,0
4,8,36,1,0
4,9,36,2,0
4,10,36,2,0
4,11,36,2,0
4,12,36,5,1
4,13,36,6,1
4,14,36,1,0
4,15,36,1,0
4,16,36,1,0
4,17,36,1,0
4,18,36,1,0
4,19,36,1,0
4,20,36,2,0
5,1,43,3715,38
5,2,42,1746,26
5,3,40,2007,30
5,4,40,1418,24
5,5,42,2751,37
5,6,42,2451,36
5,7,41,2335,28
5,8,43,3276,34
5,9,43,2116,27
5,10,39,50,2
5,11,43,2390,33
5,12,41,2841,34
5,13,43,3683,38
5,14,43,2079,27
5,15,42,2090,29
5,16,41,2731,27
5,17,43,2550,33
5,18,46,4944,42
5,19,40,1187,20
5,20,42,2137,27
6,1,50,3426,41
6,2,50,2598,35
6,3,50,3591,42
6,4,51,4337,46
6,5,52,4092,46
6,6,51,3320,43
6,7,51,5372,46
6,8,49,2737,41
6,9,49,2397,38
6,10,50,3283,40
6,11,50,3279,34
6,12,52,4998,48
6,13,52,4421,44
6,14,49,2668,34
6,15,50,2946,36
6,16,54,4237,49
6,17,51,3650,44
6,18,52,3709,42
6,19,51,3640,37
6,20,50,3175,38
7,1,42,3434,34
7,2,45,3266,37
7,3,48,4069,35
7,4,41,3587,37
7,5,46,3815,33
7,6,45,3100,31
7,7,44,3105,34
7,8,42,2760,32
7,9,43,3542,39
7,10,45,5281,40
7,11,44,3107,35
7,12,43,3006,34
7,13,44,4496,42
7,14,41,3147,30
7,15,42,2278,32
7,16,42,3586,35
7,17,45,4803,41
7,18,43,4271,39
7,19,41,2192,31
7,20,43,3330,34
8,1,53,4410,43
8,2,50,3338,45
8,3,51,4225,41
8,4,51,4100,43
8,5,48,6,1
8,6,53,4585,45
8,7,53,4928,48
8,8,54,4736,41
8,9,51,4550,47
8,10,51,4106,43
