Group,Case,Move,Time,Iteration
12,3,59,5313,43
12,4,60,7232,39
12,5,59,6179,45
12,6,60,5916,33
12,7,59,6386,48
12,8,60,7441,43
12,9,58,866,6
12,10,58,125,2
12,11,60,7465,44
12,12,58,299,3
12,13,59,6441,47
12,14,58,120,2
12,15,61,7931,52
12,16,62,8090,46
12,17,60,7100,48
12,18,60,7722,47
12,19,58,62,1
12,20,60,7205,49
13,1,74,22121,58
13,2,81,22762,71
13,3,85,30142,76
13,4,85,27427,71
13,5,84,30675,78
13,6,79,29210,72
13,7,76,26352,62
13,8,82,31708,75
13,9,83,29742,73
13,10,78,24672,67
13,11,75,25492,69
13,12,83,30253,80
13,13,79,26940,69
13,14,77,27481,69
13,15,84,25299,70
13,16,76,28928,75
13,17,79,32274,77
13,18,82,33139,75
13,19,85,29885,80
13,20,80,24990,59
14,1,102,33575,82
14,2,99,30447,87
14,3,88,28357,82
14,4,97,28975,77
14,5,99,33160,86
14,6,101,34652,91
14,7,92,37534,86
14,8,96,32239,79
14,9,101,36994,87
14,10,93,33242,83
14,11,88,28470,81
14,12,98,33723,88
14,13,102,32324,88
14,14,94,29625,76
14,15,93,29230,80
14,16,103,40237,102
14,17,93,33979,90
14,18,91,33276,82
14,19,100,37730,89
14,20,99,33986,95
15,1,76,23742,59
15,2,92,37947,86
15,3,78,31317,68
15,4,84,37798,74
15,5,78,32950,71
15,6,82,35211,70
15,7,73,29063,70
15,8,86,37216,72
15,9,73,29602,64
15,10,80,35626,75
15,11,74,22577,56
15,12,79,33485,76
15,13,82,29809,66
15,14,83,37651,81
15,15,85,39638,83
15,16,83,34910,81
15,17,80,32915,79
15,18,83,40719,75
15,19,84,37696,79
15,20,81,30417,71
16,1,94,38990,84
16,2,97,51886,93
16,3,101,41841,91
16,4,99,42038,94
16,5,110,46897,97
16,6,88,34203,79
16,7,94,37985,83
16,8,94,38362,86
16,9,99,39973,94
16,10,96,37912,89
16,11,99,48943,92
16,12,106,41938,91
16,13,97,37162,81
16,14,108,48929,100
16,15,93,35461,80
16,16,96,33859,88
16,17,103,47402,96
16,18,101,42123,94
16,19,89,37458,82
16,20,95,38804,83
17,1,36,2,0
17,2,36,2,0
17,3,37,3138,31
17,4,37,2798,34
17,5,37,2352,25
17,6,36,2,0
17,7,36,2,0
17,8,36,8,1
17,9,36,3,0
17,10,36,2,0
17,11,37,3057,28
17,12,36,2,0
17,13,36,2,0
17,14,37,2955,30
17,15,36,2,0
17,16,36,2,0
17,17,36,2,0
17,18,36,2,0
17,19,36,6,1
17,20,36,2,0
18,1,45,2,0
18,2,45,3,0
18,3,45,1,0
18,4,45,4,0
18,5,45,3,0
18,6,45,3,0
18,7,45,4,0
18,8,45,3,0
18,9,45,3,0
18,10,45,3,0
18,11,45,7,1
18,12,45,2,0
18,13,45,2,0
18,14,45,2,0
18,15,45,2,0
18,16,45,2,0
18,17,45,49,2
18,18,45,2,0
18,19,45,2,0
18,20,45,2,0
19,1,36,2,0
19,2,36,2,0
19,3,36,4,1
19,4,36,2,0
19,5,36,2,0
19,6,37,2530,26
19,7,36,2,0
19,8,39,4586,33
19,9,38,4529,31
19,10,36,4,0
19,11,36,4,0
19,12,38,3114,30
19,13,36,2,0
19,14,36,2,0
19,15,36,3,1
19,16,37,3300,28
19,17,36,2,0
19,18,36,6,1
19,19,36,2,0
19,20,36,2,0
20,1,45,2,0
20,2,45,2,0
20,3,45,2,0
20,4,45,2,0
20,5,45,2,0
20,6,45,2,0
20,7,45,1,0
20,8,45,2,0
20,9,45,2,0
20,10,45,2,0
20,11,45,2,0
20,12,45,6,1
20,13,45,4,1
20,14,45,2,0
20,15,45,2,0
20,16,45,4,0
20,17,45,2,0
20,18,45,2,0
20,19,45,2,0
20,20,45,2,0
21,1,50,8924,37
21,2,52,13842,47
21,3,50,12252,43
21,4,51,10484,38
21,5,50,8457,33
21,6,56,15830,50
21,7,52,11080,39
21,8,51,13558,40
21,9,50,10710,42
21,10,50,8765,37
21,11,51,8757,33
21,12,51,10665,43
21,13,50,6114,29
21,14,54,14510,41
21,15,54,15290,49
21,16,50,6882,36
21,17,52,12057,42
21,18,51,10938,43
21,19,58,13881,47
21,20,49,7906,38
22,1,61,11626,53
22,2,62,13360,51
22,3,62,11351,48
22,4,63,15950,56
22,5,63,13075,49
22,6,61,10286,49
22,7,63,18664,56
22,8,62,13212,50
22,9,63,16590,57
22,10,62,15924,54
22,11,61,9148,40
22,12,61,9337,36
22,13,64,15704,57
22,14,62,11279,48
22,15,63,15913,57
22,16,62,14081,56
22,17,61,9593,46
22,18,61,13439,53
22,19,63,12837,44
22,20,61,6427,30
23,1,51,10570,41
23,2,49,9685,39
23,3,51,13136,45
23,4,50,9678,37
23,5,53,15648,47
23,6,51,11429,37
23,7,51,9880,37
23,8,50,10523,42
23,9,52,12493,35
23,10,54,17891,48
23,11,52,13103,37
23,12,50,12088,44
23,13,50,8013,33
23,14,51,10799,38
23,15,52,7694,32
23,16,52,16259,46
23,17,51,10646,34
23,18,52,11144,37
23,19,54,15637,49
23,20,50,14163,44
24,1,63,15994,56
24,2,62,14048,48
24,3,61,10851,36
24,4,60,1222,5
24,5,61,11586,45
24,6,63,20189,55
24,7,62,17826,44
24,8,62,14643,49
24,9,61,11710,43
24,10,65,20440,57
24,11,64,17422,51
24,12,63,15865,47
24,13,66,20153,59
24,14,61,14351,48
24,15,63,17594,51
24,16,62,13922,49
24,17,61,10395,39
24,18,61,13512,46
24,19,61,14084,53
24,20,62,15266,55
25,1,61,13170,42
25,2,64,27688,58
25,3,62,13665,44
25,4,60,13244,32
25,5,60,11298,42
25,6,64,23205,50
25,7,60,9164,34
25,8,65,23678,58
25,9,67,19184,47
25,10,61,18525,39
25,11,62,15120,44
25,12,59,10145,38
25,13,62,15823,40
25,14,61,13145,36
25,15,62,18346,50
25,16,66,20785,50
25,17,61,16825,49
25,18,61,15953,43
25,19,64,19337,48
25,20,63,27571,57
26,1,72,201,2
26,2,74,23241,60
26,3,73,18601,58
26,4,73,14959,46
26,5,72,75,1
26,6,73,14759,51
26,7,73,15124,49
26,8,73,16507,50
26,9,72,674,3
26,10,73,19006,56
26,11,72,3651,10
26,12,73,19532,60
26,13,72,2723,7
26,14,72,664,3
26,15,72,31,1
26,16,72,9,1
26,17,76,25712,60
26,18,72,721,3
26,19,74,19380,53
26,20,73,20708,63
27,1,62,20616,50
27,2,64,25763,48
27,3,63,16423,43
27,4,61,25334,48
27,5,62,13405,27
27,6,64,14064,33
27,7,64,25980,55
27,8,62,21427,51
27,9,62,23162,45
27,10,63,18857,44
27,11,63,14522,35
27,12,60,16022,41
27,13,62,16641,44
27,14,62,16306,44
27,15,63,25833,51
27,16,61,14057,39
27,17,63,23265,55
27,18,60,15893,37
27,19,64,27812,53
27,20,63,25937,52
28,1,74,25562,57
28,2,72,3742,8
28,3,73,24347,63
28,4,72,529,2
28,5,74,22929,55
28,6,74,25114,64
28,7,74,22343,55
28,8,73,25181,64
28,9,73,15502,44
28,10,74,28988,59
28,11,72,297,2
28,12,72,2737,7
28,13,76,31585,68
28,14,73,21768,52
28,15,74,20627,47
28,16,72,264,2
28,17,74,26508,59
28,18,72,5,0
28,19,72,4798,10
28,20,74,20153,44
29,1,94,81875,87
29,2,105,84136,86
29,3,94,70681,79
29,4,90,74781,72
29,5,95,75752,77
29,6,97,102815,94
29,7,95,69790,82
29,8,99,85376,88
29,9,93,83847,84
29,10,90,75440,83
29,11,97,97422,93
29,12,95,84877,83
29,13,97,83996,90
29,14,101,84676,90
29,15,95,76544,86
29,16,99,76613,82
29,17,101,74407,86
29,18,103,94700,93
29,19,93,69449,81
29,20,97,76476,79
30,1,122,105456,103
30,2,118,94351,111
30,3,111,99408,107
30,4,116,106029,105
30,5,108,92453,92
30,6,109,101370,101
30,7,110,83604,98
30,8,124,116036,119
30,9,112,91301,98
30,10,119,93688,91
30,11,110,97634,101
30,12,109,113530,103
30,13,112,95634,91
30,14,117,100492,98
30,15,121,103569,95
30,16,116,93699,105
30,17,107,82147,93
30,18,111,98055,101
30,19,113,94880,97
30,20,117,83975,102
31,1,100,92155,82
31,2,88,81271,76
31,3,93,85037,81
31,4,104,103371,92
31,5,85,66716,65
31,6,95,92946,79
31,7,100,107376,93
31,8,93,87761,76
31,9,92,88102,91
31,10,98,100607,81
31,11,101,95242,88
31,12,99,104890,86
31,13,94,78821,76
31,14,101,112423,92
31,15,101,108039,98
31,16,93,90557,87
31,17,97,97166,92
31,18,94,99146,86
31,19,100,119613,90
31,20,99,94279,81
32,1,110,111196,108
32,2,112,103846,91
32,3,106,109390,95
32,4,117,124011,110
32,5,108,99230,93
32,6,125,125647,115
32,7,110,108688,99
32,8,110,119117,101
32,9,112,93351,101
32,10,113,105529,104
32,11,107,100033,96
32,12,115,117248,105
32,13,117,136460,115
32,14,113,103476,93
32,15,110,125322,107
32,16,117,129416,112
32,17,117,110513,107
32,18,112,98959,100
32,19,116,104286,96
32,20,104,94037,79
