Group,Case,Move,Time,Iteration
1,1,29,39,0
1,2,29,9,0
1,3,29,2,0
1,4,29,4,0
1,5,29,3,0
1,6,29,3,0
1,7,29,3,0
1,8,29,2,0
1,9,29,1,0
1,10,29,1,0
1,11,31,5795,27
1,12,29,1,0
1,13,29,1,0
1,14,29,1,0
1,15,29,1,0
1,16,29,1,0
1,17,29,1,0
1,18,29,3,1
1,19,29,1,0
1,20,29,1,0
2,1,36,1,0
2,2,36,1,0
2,3,36,1,0
2,4,36,1,0
2,5,36,2,0
2,6,36,1,0
2,7,36,1,0
2,8,36,1,0
2,9,36,1,0
2,10,36,1,0
2,11,36,1,0
2,12,36,1,0
2,13,36,1,0
2,14,36,1,0
2,15,36,1,0
2,16,36,1,0
2,17,36,1,0
2,18,36,0,0
2,19,36,1,0
2,20,36,1,0
3,1,29,1,0
3,2,29,1,0
3,3,29,2,1
3,4,29,1,0
3,5,29,1,0
3,6,29,0,0
3,7,29,1,0
3,8,29,1,0
3,9,29,2,0
3,10,29,2,0
3,11,29,2,0
3,12,29,1,0
3,13,29,1,0
3,14,30,3904,22
3,15,29,2,0
3,16,29,2,0
3,17,29,30,2
3,18,29,2,0
3,19,30,3669,24
3,20,29,9,1
4,1,36,2,0
4,2,36,2,0
4,3,36,1,0
4,4,36,0,0
4,5,36,1,0
4,6,36,1,0
4,7,36,1,0
4,8,36,1,0
4,9,36,2,0
4,10,36,1,0
4,11,36,1,0
4,12,36,3,1
4,13,36,7,1
4,14,36,1,0
4,15,36,1,0
4,16,36,1,0
4,17,36,1,0
4,18,36,1,0
4,19,36,1,0
4,20,36,1,0
5,1,43,21255,38
5,2,42,16558,40
5,3,40,14192,32
5,4,40,11396,27
5,5,41,15268,33
5,6,42,17300,36
5,7,41,20124,36
5,8,42,20936,34
5,9,42,15168,35
5,10,39,102,2
5,11,43,15996,35
5,12,41,19383,38
5,13,41,22624,36
5,14,41,12776,27
5,15,41,13434,32
5,16,41,16981,32
5,17,43,17472,34
5,18,46,33351,44
5,19,40,13700,37
5,20,40,5755,16
6,1,50,23074,42
6,2,49,18472,40
6,3,50,23901,46
6,4,51,27699,44
6,5,50,18988,33
6,6,51,18973,30
6,7,50,25366,41
6,8,49,19286,41
6,9,49,18317,40
6,10,49,18173,40
6,11,51,27525,46
6,12,50,23006,43
6,13,51,28356,49
6,14,49,16702,33
6,15,49,11472,21
6,16,53,35670,50
6,17,51,24103,42
6,18,51,25593,45
6,19,50,24864,43
6,20,50,22062,44
7,1,41,19073,32
7,2,44,22303,42
7,3,48,34233,44
7,4,40,17480,32
7,5,44,27513,41
7,6,44,16377,29
7,7,44,21757,35
7,8,42,17861,31
7,9,43,27922,38
7,10,45,30643,41
7,11,44,20987,37
7,12,42,22602,35
7,13,43,22866,38
7,14,40,10754,21
7,15,41,11086,25
7,16,41,17004,29
7,17,44,24186,39
7,18,43,31881,42
7,19,41,13784,32
7,20,43,21789,37
8,1,53,28082,43
8,2,50,22382,40
8,3,52,31024,44
8,4,49,17752,37
8,5,48,10,1
8,6,52,32953,49
8,7,51,24642,43
8,8,53,35335,49
8,9,51,31534,47
8,10,51,31967,43
8,11,50,23017,39
8,12,52,32488,46
8,13,51,33218,44
8,14,49,20480,37
8,15,50,24042,43
8,16,51,20584,32
8,17,50,32789,44
8,18,50,14621,30
8,19,53,30322,47
8,20,50,20779,33
9,1,51,23055,37
9,2,50,31592,44
9,3,51,27910,40
9,4,49,23520,42
9,5,52,27410,36
9,6,53,34262,47
9,7,55,41389,44
9,8,53,45922,47
9,9,52,32787,47
9,10,49,27735,42
9,11,50,21087,33
9,12,49,26438,39
9,13,50,21705,36
9,14,50,23296,41
9,15,53,25073,32
9,16,51,32781,39
9,17,51,39600,43
9,18,49,18060,32
9,19,53,41081,47
9,20,51,38837,48
10,1,62,40378,46
10,2,58,4,0
10,3,58,23,1
10,4,60,26585,34
10,5,59,33653,52
10,6,60,41148,52
10,7,58,3,0
10,8,58,238,2
10,9,61,41667,58
10,10,59,26304,42
10,11,61,38459,51
10,12,60,41303,48
10,13,58,45,1
10,14,59,24831,41
10,15,59,23633,35
10,16,58,57,2
10,17,61,34735,47
10,18,59,27269,48
10,19,59,29961,44
10,20,58,21,1
11,1,54,40257,44
11,2,53,42746,46
11,3,50,34164,42
11,4,52,43541,48
11,5,49,22105,31
11,6,52,38687,43
11,7,52,28873,37
11,8,52,43058,44
11,9,53,37172,40
11,10,50,23694,35
11,11,53,41735,43
11,12,49,26876,41
11,13,51,42776,45
11,14,51,39760,42
11,15,52,43880,46
11,16,51,39148,44
11,17,51,26415,39
11,18,49,39283,45
11,19,50,17059,34
11,20,53,33374,45
12,1,59,31176,49
12,2,59,34657,47
12,3,58,6513,7
12,4,59,27516,39
12,5,59,35639,51
12,6,60,35074,39
12,7,58,8420,10
12,8,60,37782,45
12,9,58,1545,3
12,10,58,329,2
12,11,60,41361,51
12,12,58,111,2
12,13,59,34057,48
12,14,58,309,2
12,15,60,30004,41
12,16,61,54859,55
12,17,60,38971,52
12,18,59,33870,49
12,19,58,69,1
12,20,60,34410,48
13,1,75,117355,59
13,2,78,139986,69
13,3,80,121142,68
13,4,82,167808,81
13,5,83,155281,77
13,6,79,158423,78
13,7,75,120888,66
13,8,79,127100,70
13,9,80,144400,68
13,10,79,114285,60
13,11,73,103424,57
13,12,80,135214,74
13,13,79,140634,78
13,14,76,143462,69
13,15,83,148686,77
13,16,75,138553,71
13,17,76,133218,61
13,18,80,160933,72
13,19,82,160821,79
13,20,80,152645,75
14,1,106,206449,105
14,2,96,157064,92
14,3,88,133935,85
14,4,96,142064,75
14,5,95,168624,83
14,6,94,154232,84
14,7,89,148427,84
14,8,89,165713,80
14,9,93,169264,86
14,10,95,151009,89
14,11,86,119760,73
14,12,101,179134,96
14,13,101,197173,91
14,14,91,140734,81
14,15,91,145882,86
14,16,102,203048,100
14,17,90,169468,88
14,18,96,165284,89
14,19,97,189284,96
14,20,91,139297,79
15,1,73,122377,51
15,2,89,187936,77
15,3,75,186013,72
15,4,83,191639,74
15,5,80,172210,75
15,6,81,167761,74
15,7,74,141660,68
15,8,82,161719,70
15,9,73,147467,68
15,10,78,159975,67
15,11,74,133962,67
15,12,80,173289,77
15,13,81,144201,65
15,14,80,166522,73
15,15,79,172371,72
15,16,78,175267,72
15,17,80,163030,79
15,18,77,186951,71
15,19,81,167841,78
15,20,80,153835,71
16,1,95,240678,94
16,2,98,206306,77
16,3,100,216925,96
16,4,99,202301,93
16,5,106,239529,105
16,6,85,140992,64
16,7,96,190013,93
16,8,98,222522,94
16,9,99,170029,77
16,10,95,213148,90
16,11,91,219152,84
16,12,103,228250,99
16,13,92,184166,84
16,14,102,208607,91
16,15,91,180240,78
16,16,96,200846,85
16,17,98,240140,96
16,18,100,226456,95
16,19,86,176852,83
16,20,94,186271,85
17,1,36,2,0
17,2,36,3,0
17,3,37,16369,30
17,4,37,13988,35
17,5,37,10785,22
17,6,36,2,0
17,7,36,3,0
17,8,36,10,1
17,9,36,3,0
17,10,36,4,0
17,11,37,14286,31
17,12,36,2,0
17,13,36,1,0
17,14,37,11901,31
17,15,36,4,0
17,16,36,3,0
17,17,36,7,0
17,18,36,4,0
17,19,36,10,1
17,20,36,3,0
18,1,45,3,0
18,2,45,1,0
18,3,45,2,0
18,4,45,3,0
18,5,45,3,0
18,6,45,3,0
18,7,45,2,0
18,8,45,2,0
18,9,45,3,0
18,10,45,3,0
18,11,45,8,1
18,12,45,36,0
18,13,45,3,0
18,14,45,2,0
18,15,45,3,0
18,16,45,3,0
18,17,45,99,2
18,18,45,3,0
18,19,45,4,0
18,20,45,3,0
19,1,36,4,0
19,2,36,3,0
19,3,36,6,1
19,4,36,4,0
19,5,36,3,0
19,6,37,15971,31
19,7,36,1,0
19,8,39,23163,36
19,9,38,20150,33
19,10,36,2,0
19,11,36,2,0
19,12,38,22002,32
19,13,36,1,0
19,14,36,2,0
19,15,36,5,1
19,16,37,16388,30
19,17,36,4,0
19,18,36,11,1
19,19,36,3,0
