Group,Case,Move,Time,Iteration
1,1,29,35,0
1,2,29,15,0
1,3,29,2,0
1,4,29,2,0
1,5,29,3,0
1,6,29,3,0
1,7,29,3,0
1,8,29,2,0
1,9,29,2,0
1,10,29,2,0
1,11,31,4227,27
1,12,29,1,0
1,13,29,1,0
1,14,29,1,0
1,15,29,1,0
1,16,29,1,0
1,17,29,1,0
1,18,29,3,1
1,19,29,1,0
1,20,29,2,0
2,1,36,1,0
2,2,36,1,0
2,3,36,0,0
2,4,36,1,0
2,5,36,1,0
2,6,36,1,0
2,7,36,1,0
2,8,36,1,0
2,9,36,1,0
2,10,36,1,0
2,11,36,1,0
2,12,36,2,0
2,13,36,1,0
2,14,36,2,0
2,15,36,1,0
2,16,36,1,0
2,17,36,1,0
2,18,36,1,0
2,19,36,1,0
2,20,36,1,0
3,1,29,1,0
3,2,29,1,0
3,3,29,3,1
3,4,29,1,0
3,5,29,1,0
3,6,29,1,0
3,7,29,1,0
3,8,29,1,0
3,9,29,1,0
3,10,29,1,0
3,11,29,2,0
3,12,29,1,0
3,13,29,1,0
3,14,30,2794,22
3,15,29,1,0
3,16,29,1,0
3,17,29,25,2
3,18,29,1,0
3,19,30,2423,23
3,20,29,9,1
4,1,36,1,0
4,2,36,1,0
4,3,36,1,0
4,4,36,1,0
4,5,36,1,0
4,6,36,1,0
4,7,36,1,0
4,8,36,1,0
4,9,36,1,0
4,10,36,1,0
4,11,36,1,0
4,12,36,3,1
4,13,36,7,1
4,14,36,2,0
4,15,36,2,0
4,16,36,2,0
4,17,36,1,0
4,18,36,1,0
4,19,36,1,0
4,20,36,1,0
5,1,43,14506,38
5,2,42,10336,36
5,3,40,8172,32
5,4,40,8120,29
5,5,41,9903,33
5,6,42,12696,35
5,7,41,13160,31
5,8,42,15646,34
5,9,42,14467,38
5,10,39,98,2
5,11,43,13149,35
5,12,41,15200,36
5,13,41,16558,35
5,14,42,15162,36
5,15,41,11940,32
5,16,41,16406,35
5,17,43,14750,36
5,18,46,25771,42
5,19,40,8608,24
5,20,40,4934,14
6,1,50,18423,43
6,2,49,14961,40
6,3,50,20305,45
6,4,50,19459,36
6,5,51,18128,34
6,6,51,15979,30
6,7,51,21410,43
6,8,49,14354,41
6,9,49,15373,44
6,10,50,16678,38
6,11,51,21355,46
6,12,51,21733,45
6,13,51,23260,47
6,14,49,13612,33
6,15,49,9370,21
6,16,53,28327,48
6,17,51,19803,43
6,18,51,20673,45
6,19,49,14425,31
6,20,49,14813,38
7,1,42,19804,38
7,2,44,17948,42
7,3,48,22395,35
7,4,40,15069,32
7,5,44,22323,41
7,6,44,13215,29
7,7,44,17479,34
7,8,42,15014,31
7,9,43,22361,38
7,10,45,25181,41
7,11,44,18758,38
7,12,42,19360,36
7,13,43,20350,41
7,14,40,8961,25
7,15,41,10055,30
7,16,42,17124,35
7,17,44,23221,39
7,18,43,25923,40
7,19,41,12502,34
7,20,43,18075,37
8,1,52,25176,43
8,2,50,18450,40
8,3,52,25355,45
8,4,49,14652,37
8,5,48,9,1
8,6,52,27129,49
8,7,51,20882,43
8,8,52,23100,41
8,9,51,25783,45
8,10,52,29493,50
8,11,51,22793,46
8,12,52,26302,46
8,13,51,26201,44
8,14,49,16446,37
8,15,50,23140,43
8,16,51,18150,32
8,17,50,24849,43
8,18,50,11535,29
8,19,53,24891,47
8,20,50,16398,33
9,1,51,17213,37
9,2,50,24665,41
9,3,52,26850,43
9,4,49,13993,32
9,5,52,22764,36
9,6,53,26847,46
9,7,55,37240,49
9,8,53,36709,48
9,9,52,26905,42
9,10,49,17528,28
9,11,50,15945,31
9,12,49,19215,38
9,13,50,16919,37
9,14,50,22587,43
9,15,53,22031,34
9,16,52,29228,51
9,17,51,35602,46
9,18,49,14644,32
9,19,53,34323,48
9,20,50,17171,31
10,1,62,32535,45
10,2,58,3,0
10,3,58,18,1
10,4,61,34213,55
10,5,59,24502,51
10,6,60,33306,52
10,7,58,2,0
10,8,58,276,2
10,9,61,36224,57
10,10,59,20683,40
10,11,61,37021,47
10,12,60,32165,49
10,13,58,69,1
10,14,59,17144,34
10,15,59,19422,34
10,16,58,61,2
10,17,61,32752,54
10,18,59,23066,48
10,19,58,13736,17
10,20,58,18,1
11,1,56,33335,42
11,2,53,31491,41
11,3,50,28705,40
11,4,52,36628,45
11,5,49,18563,31
11,6,52,30009,41
11,7,52,23613,37
11,8,52,35611,43
11,9,53,28321,39
11,10,50,17134,33
11,11,53,37682,44
11,12,49,21920,41
11,13,51,34109,43
11,14,52,35860,45
11,15,52,33847,43
11,16,51,32174,42
11,17,51,22768,40
11,18,49,32896,43
11,19,50,14530,34
11,20,53,30610,49
12,1,59,27496,50
12,2,59,28010,47
12,3,58,5142,7
12,4,59,25873,41
12,5,59,28446,48
12,6,59,15420,30
12,7,59,27887,46
12,8,60,26747,45
12,9,58,1260,3
12,10,58,381,2
12,11,60,33200,46
12,12,58,136,2
12,13,59,27883,48
12,14,58,268,2
12,15,60,25270,40
12,16,61,43786,54
12,17,60,26503,40
12,18,59,29518,46
12,19,58,90,1
12,20,60,27235,49
13,1,75,100561,57
13,2,81,119092,74
13,3,81,114903,68
13,4,83,116656,74
13,5,83,125789,77
13,6,83,130213,78
13,7,75,98577,67
13,8,79,104336,70
13,9,81,116828,73
13,10,79,94957,61
13,11,75,93851,58
13,12,83,131533,82
13,13,79,114757,75
13,14,77,92246,60
13,15,83,119154,77
13,16,75,112315,73
13,17,75,105569,62
13,18,80,133461,72
13,19,82,131319,79
13,20,80,124874,72
14,1,104,151943,86
14,2,99,127793,86
14,3,88,109369,82
14,4,97,111224,69
14,5,99,141064,86
14,6,94,121402,84
14,7,89,116822,80
14,8,89,150670,86
14,9,93,145966,85
14,10,93,142446,84
14,11,86,108193,79
14,12,99,158796,93
14,13,103,163418,100
14,14,95,124296,85
14,15,92,121935,81
14,16,102,158620,99
14,17,90,134247,88
14,18,95,141248,82
14,19,95,121447,80
14,20,91,115200,79
15,1,73,90353,51
15,2,89,132652,77
15,3,75,132150,72
15,4,81,127251,76
15,5,80,159332,74
15,6,80,138204,68
15,7,74,113381,57
15,8,83,163340,78
15,9,73,125822,71
15,10,80,147496,77
15,11,77,68441,34
15,12,80,143767,77
15,13,81,115641,64
15,14,81,123275,75
15,15,84,153088,81
15,16,78,130303,72
15,17,80,127162,72
15,18,78,143363,73
15,19,84,159801,78
15,20,80,141288,75
16,1,93,152403,78
16,2,96,196262,89
16,3,100,177195,96
16,4,101,201779,100
16,5,105,199207,96
16,6,85,117852,64
16,7,96,157392,92
16,8,96,174946,90
16,9,99,140475,77
16,10,94,163266,83
16,11,95,167067,93
16,12,103,181849,89
16,13,92,148389,89
16,14,103,207662,102
16,15,91,145961,78
16,16,96,162876,84
16,17,100,179102,89
16,18,99,179689,93
16,19,86,145594,82
16,20,94,169945,88
17,1,36,3,0
17,2,36,3,0
17,3,37,13792,32
17,4,37,11415,34
17,5,37,9109,24
17,6,36,4,0
17,7,36,4,0
17,8,36,12,1
17,9,36,3,0
17,10,36,3,0
17,11,37,11845,30
17,12,36,3,0
17,13,36,3,0
17,14,37,9164,30
17,15,36,2,0
17,16,36,2,0
17,17,36,3,0
17,18,36,2,0
17,19,36,8,1
17,20,36,3,0
18,1,45,3,0
18,2,45,3,0
18,3,45,2,0
18,4,45,3,0
18,5,45,3,0
18,6,45,2,0
18,7,45,3,0
18,8,45,2,0
18,9,45,2,0
18,10,45,3,0
18,11,45,8,1
18,12,45,2,0
18,13,45,2,0
18,14,45,3,0
18,15,45,3,0
18,16,45,3,0
18,17,45,89,2
18,18,45,3,0
18,19,45,2,0
18,20,45,2,0
19,1,36,2,0
19,2,36,3,0
19,3,36,8,1
19,4,36,4,0
19,5,36,2,0
19,6,37,11031,27
19,7,36,2,0
19,8,39,18597,36
19,9,38,17572,33
19,10,36,2,0
19,11,36,2,0
19,12,38,18308,33
19,13,36,3,0
19,14,36,3,0
19,15,36,5,1
19,16,37,13903,31
19,17,36,3,0
19,18,36,10,1
