Group,Case,Move,Time,Iteration
1,1,29,2,0
1,2,29,1,0
1,3,29,1,0
1,4,29,1,0
1,5,29,1,0
1,6,29,18,0
1,7,29,1,0
1,8,29,1,0
1,9,29,1,0
1,10,29,1,0
1,11,31,5859,27
1,12,29,1,0
1,13,29,1,0
1,14,29,1,0
1,15,29,1,0
1,16,29,1,0
1,17,29,1,0
1,18,29,3,1
1,19,29,1,0
1,20,29,1,0
2,1,36,1,0
2,2,36,1,0
2,3,36,1,0
2,4,36,1,0
2,5,36,1,0
2,6,36,1,0
2,7,36,1,0
2,8,36,1,0
2,9,36,1,0
2,10,36,1,0
2,11,36,1,0
2,12,36,1,0
2,13,36,1,0
2,14,36,1,0
2,15,36,0,0
2,16,36,1,0
2,17,36,1,0
2,18,36,1,0
2,19,36,1,0
2,20,36,1,0
3,1,29,1,0
3,2,29,1,0
3,3,29,2,1
3,4,29,1,0
3,5,29,1,0
3,6,29,1,0
3,7,29,1,0
3,8,29,2,0
3,9,29,1,0
3,10,29,1,0
3,11,29,1,0
3,12,29,1,0
3,13,29,1,0
3,14,30,4196,21
3,15,29,1,0
3,16,29,1,0
3,17,29,26,2
3,18,29,1,0
3,19,30,3743,22
3,20,29,9,1
4,1,36,1,0
4,2,36,1,0
4,3,36,1,0
4,4,36,1,0
4,5,36,1,0
4,6,36,1,0
4,7,36,1,0
4,8,36,0,0
4,9,36,1,0
4,10,36,1,0
4,11,36,1,0
4,12,36,2,1
4,13,36,7,1
4,14,36,1,0
4,15,36,1,0
4,16,36,1,0
4,17,36,1,0
4,18,36,1,0
4,19,36,1,0
4,20,36,1,0
5,1,43,21587,38
5,2,41,7693,13
5,3,40,12221,31
5,4,40,10166,28
5,5,41,15475,37
5,6,42,16529,36
5,7,41,17876,32
5,8,42,19121,35
5,9,42,14370,39
5,10,39,75,2
5,11,43,14155,36
5,12,41,16446,36
5,13,41,15885,35
5,14,41,12111,25
5,15,41,12048,32
5,16,41,15284,32
5,17,43,15901,34
5,18,45,22971,40
5,19,40,12688,36
5,20,40,4904,15
6,1,50,20914,42
6,2,49,16261,40
6,3,50,20956,44
6,4,50,21422,36
6,5,50,17223,33
6,6,51,17123,30
6,7,50,23464,44
6,8,49,16428,39
6,9,49,16585,42
6,10,49,17578,40
6,11,49,13841,29
6,12,50,21162,40
6,13,51,24556,48
6,14,49,15490,34
6,15,49,10612,21
6,16,52,29314,49
6,17,51,27037,47
6,18,51,22512,45
6,19,50,22716,44
6,20,49,16150,40
7,1,42,22599,38
7,2,44,17848,35
7,3,48,27264,44
7,4,40,15960,32
7,5,44,24966,41
7,6,44,15089,29
7,7,44,20006,35
7,8,42,19133,37
7,9,43,25771,38
7,10,45,23527,40
7,11,44,24457,38
7,12,42,20869,36
7,13,43,21893,39
7,14,40,10656,25
7,15,41,10248,30
7,16,41,15076,29
7,17,44,22373,39
7,18,43,28343,40
7,19,41,12750,33
7,20,43,20302,36
8,1,52,25305,42
8,2,50,19828,41
8,3,52,28956,46
8,4,49,16265,37
8,5,48,7,1
8,6,52,29516,49
8,7,51,22682,43
8,8,53,31325,47
8,9,51,28116,46
8,10,52,33576,50
8,11,50,20260,30
8,12,52,24944,43
8,13,52,31037,47
8,14,49,18439,37
8,15,50,23719,47
8,16,51,18931,32
8,17,50,31343,47
8,18,50,13550,32
8,19,52,30576,47
8,20,50,20375,46
9,1,51,21435,37
9,2,50,28832,43
9,3,51,24580,40
9,4,49,19396,33
9,5,51,28293,41
9,6,52,20002,31
9,7,53,38514,45
9,8,53,39913,46
9,9,51,21879,35
9,10,49,26169,44
9,11,50,14878,30
9,12,49,22627,39
9,13,50,20333,35
9,14,50,21836,43
9,15,53,23394,34
9,16,51,31442,44
9,17,51,34490,42
9,18,49,15997,32
9,19,53,37297,49
9,20,50,18598,31
10,1,62,39485,49
10,2,58,3,0
10,3,58,16,1
10,4,60,27376,45
10,5,59,28428,52
10,6,60,37307,52
10,7,58,2,0
10,8,58,198,2
10,9,61,37044,45
10,10,59,21934,40
10,11,61,32404,45
10,12,59,30040,42
10,13,58,37,1
10,14,59,25936,43
10,15,59,24683,40
10,16,58,40,2
10,17,60,25686,41
10,18,59,21810,39
10,19,58,14917,17
10,20,58,12,1
11,1,54,35617,46
11,2,52,27072,33
11,3,50,31376,42
11,4,52,36629,46
11,5,49,20672,37
11,6,52,32966,41
11,7,52,25687,37
11,8,52,39286,44
11,9,53,31639,40
11,10,50,20888,37
11,11,53,40316,47
11,12,49,23212,40
11,13,51,33412,36
11,14,52,41032,49
11,15,52,37676,46
11,16,51,38719,43
11,17,51,24476,40
11,18,49,31935,45
11,19,50,17094,37
11,20,53,30973,44
12,1,59,27872,48
12,2,59,31333,45
12,3,58,5733,7
12,4,59,22080,34
12,5,59,33820,52
12,6,60,34017,49
12,7,58,1833,4
12,8,60,29535,37
12,9,58,475,2
12,10,58,310,2
12,11,60,33076,42
12,12,58,92,2
12,13,59,31074,48
12,14,58,248,2
12,15,60,30859,50
12,16,61,49178,51
12,17,59,22275,35
12,18,59,36746,51
12,19,58,52,1
12,20,60,32757,50
13,1,75,107227,60
13,2,79,109501,70
13,3,80,117625,69
13,4,81,139541,75
13,5,82,134867,76
13,6,79,142861,69
13,7,71,91486,60
13,8,79,118632,70
13,9,79,129333,64
13,10,78,104724,59
13,11,75,83154,52
13,12,79,139453,78
13,13,73,112747,71
13,14,76,129693,69
13,15,83,134467,77
13,16,76,132255,73
13,17,76,119582,61
13,18,80,148849,73
13,19,81,139239,72
13,20,80,137675,72
14,1,106,184206,105
14,2,96,144300,92
14,3,88,122798,86
14,4,97,126336,70
14,5,95,157576,88
14,6,94,138228,88
14,7,91,164586,90
14,8,93,168596,91
14,9,93,162686,86
14,10,92,159792,87
14,11,86,112376,79
14,12,98,179414,97
14,13,102,182267,95
14,14,94,123067,80
14,15,91,131426,87
14,16,100,187206,92
14,17,92,168344,87
14,18,97,147119,86
14,19,95,136877,80
14,20,91,127741,79
15,1,73,119268,70
15,2,89,171626,77
15,3,76,129485,70
15,4,82,180632,73
15,5,79,149927,73
15,6,80,154801,68
15,7,73,135626,59
15,8,81,145988,71
15,9,73,133854,68
15,10,78,145474,67
15,11,76,177287,71
15,12,80,160554,77
15,13,81,142225,67
15,14,80,152816,73
15,15,76,155431,66
15,16,78,145735,73
15,17,80,143251,73
15,18,79,183188,74
15,19,80,132866,66
15,20,82,171194,81
16,1,95,175838,87
16,2,96,246273,93
16,3,100,199590,96
16,4,97,197048,89
16,5,107,186033,96
16,6,86,150438,73
16,7,95,171082,93
16,8,96,203387,90
16,9,99,158870,77
16,10,95,191487,84
16,11,91,190122,88
16,12,104,230176,96
16,13,93,155022,77
16,14,102,187253,91
16,15,91,166611,78
16,16,96,182102,83
16,17,101,222094,100
16,18,100,205612,95
16,19,86,160573,83
16,20,94,168576,86
17,1,36,2,0
17,2,36,2,0
17,3,37,15381,33
17,4,37,13029,34
17,5,37,10354,28
17,6,36,2,0
17,7,36,2,0
17,8,36,6,1
17,9,36,2,0
17,10,36,2,0
17,11,37,13194,30
17,12,36,2,0
17,13,36,2,0
17,14,37,10816,31
17,15,36,2,0
17,16,36,2,0
17,17,36,2,0
17,18,36,2,0
17,19,36,6,1
17,20,36,2,0
18,1,45,2,0
18,2,45,1,0
18,3,45,2,0
18,4,45,2,0
18,5,45,2,0
18,6,45,2,0
18,7,45,2,0
18,8,45,2,0
18,9,45,2,0
18,10,45,2,0
18,11,45,5,1
18,12,45,2,0
18,13,45,2,0
18,14,45,2,0
18,15,45,1,0
18,16,45,1,0
18,17,45,58,2
18,18,45,2,0
18,19,45,1,0
18,20,45,1,0
19,1,36,2,0
19,2,36,2,0
19,3,36,4,1
19,4,36,2,0
19,5,36,2,0
19,6,37,14254,31
19,7,36,2,0
19,8,39,20762,36
19,9,38,18582,33
19,10,36,2,0
19,11,36,1,0
19,12,38,19571,33
19,13,36,2,0
19,14,36,2,0
19,15,36,4,1
19,16,37,15161,31
19,17,36,2,0
19,18,36,6,1
19,19,36,1,0
19,20,36,2,0
20,1,45,2,0
20,2,45,2,0
20,3,45,2,0
20,4,45,1,0
20,5,45,2,0
20,6,45,2,0
20,7,45,2,0
20,8,45,2,0
20,9,45,2,0
20,10,45,1,0
20,11,45,2,0
20,12,45,5,1
20,13,45,3,1
20,14,45,1,0
20,15,45,2,0
20,16,45,2,0
20,17,45,1,0
20,18,45,2,0
20,19,45,2,0
20,20,45,2,0
21,1,50,41137,35
21,2,53,75742,50
21,3,50,48980,42
21,4,51,59304,44
21,5,50,43788,38
21,6,54,51542,45
21,7,52,62031,47
21,8,52,66409,45
21,9,50,40827,38
21,10,50,44348,38
21,11,51,49027,47
21,12,51,44727,39
21,13,50,37494,38
21,14,53,59589,45
21,15,53,73851,49
21,16,50,32114,38
21,17,52,42784,30
21,18,50,42413,42
21,19,56,81641,53
21,20,49,33210,39
22,1,60,7972,6
22,2,62,61039,46
22,3,62,62813,55
22,4,63,74244,55
22,5,62,56388,43
22,6,61,46706,46
22,7,63,82515,58
22,8,62,65896,54
22,9,63,73281,58
22,10,61,45830,45
22,11,61,44531,41
22,12,61,48991,43
22,13,63,89882,61
22,14,61,49621,45
22,15,62,61612,51
22,16,62,62187,53
22,17,61,54706,53
22,18,61,53521,50
22,19,62,61950,50
22,20,61,52591,55
23,1,49,44585,43
23,2,49,41341,39
23,3,51,54730,41
23,4,50,37407,35
23,5,52,63219,47
23,6,51,66990,42
23,7,51,47850,39
23,8,50,44413,35
23,9,52,69933,44
23,10,54,81699,49
23,11,52,66527,45
23,12,50,56753,45
23,13,49,38444,37
23,14,51,54389,42
23,15,52,60506,49
23,16,51,67087,46
23,17,50,46720,37
23,18,51,42934,43
23,19,53,81236,48
23,20,50,63868,43
24,1,63,76007,57
24,2,62,62897,47
24,3,62,63823,46
24,4,60,5571,5
24,5,61,58485,50
24,6,63,106661,59
24,7,63,82225,54
24,8,62,65259,48
24,9,61,55018,47
24,10,64,84809,56
24,11,64,77011,55
24,12,63,67934,46
24,13,66,95003,60
24,14,61,58640,38
24,15,63,86572,55
24,16,61,63753,49
24,17,61,57906,45
24,18,61,63919,56
24,19,61,33628,30
24,20,61,56709,50
25,1,61,70031,44
25,2,63,111941,55
25,3,61,73671,45
25,4,60,65644,36
25,5,60,54451,43
25,6,62,72325,41
25,7,60,44927,37
25,8,65,105907,60
25,9,63,62616,39
25,10,61,97318,56
25,11,62,88100,48
25,12,59,51858,42
25,13,61,63048,43
25,14,61,57190,37
25,15,62,85013,50
25,16,65,91161,52
25,17,60,56773,46
25,18,61,81480,48
25,19,63,84038,53
25,20,62,99428,56
26,1,72,223,2
26,2,74,119858,63
26,3,73,90216,61
26,4,73,80774,51
26,5,72,77,1
26,6,73,78185,52
26,7,73,59973,44
26,8,72,11639,6
26,9,72,306,2
26,10,73,71641,44
26,11,72,13620,8
26,12,73,78850,53
26,13,72,992,2
26,14,72,2235,3
26,15,72,32,1
26,16,72,9,1
26,17,76,115602,56
26,18,72,2338,3
26,19,74,93640,57
26,20,73,93727,58
27,1,62,95123,52
27,2,64,122874,51
27,3,63,100533,46
27,4,61,128951,51
27,5,62,91906,52
27,6,63,72651,37
27,7,63,131903,55
27,8,62,73879,44
27,9,62,99820,51
27,10,62,81470,51
27,11,62,67485,36
27,12,59,62692,40
27,13,61,79672,50
27,14,62,72374,43
27,15,62,106222,50
27,16,61,83351,54
27,17,62,119638,54
27,18,60,82509,41
27,19,63,122542,56
27,20,63,109674,53
28,1,74,112811,57
28,2,72,6428,4
28,3,72,22809,10
28,4,72,760,2
28,5,74,128101,63
28,6,73,99527,61
28,7,74,79129,40
28,8,73,116987,63
28,9,73,79870,51
28,10,74,154794,63
28,11,72,258,2
28,12,72,5050,4
28,13,76,132526,58
28,14,72,7752,5
28,15,73,94081,47
28,16,72,699,2
28,17,74,97693,49
28,18,72,5,0
28,19,72,22659,10
28,20,73,75071,44
29,1,93,343758,83
29,2,98,373784,82
29,3,94,332566,77
29,4,92,308129,73
29,5,94,358120,77
29,6,96,421843,91
29,7,95,383950,88
29,8,97,367420,87
29,9,91,374626,80
29,10,87,333236,75
29,11,95,469702,90
29,12,93,398808,87
29,13,93,422596,84
29,14,98,348138,75
29,15,94,348805,85
29,16,93,287902,76
29,17,97,365209,89
29,18,98,371197,82
29,19,93,406857,90
29,20,95,356839,88
30,1,119,556111,114
30,2,116,424766,111
30,3,110,422512,100
30,4,112,423016,107
30,5,107,401054,92
30,6,106,411057,87
30,7,109,447445,98
30,8,116,459748,103
30,9,113,424252,105
30,10,117,393430,88
30,11,106,403508,90
30,12,108,534586,106
30,13,108,357680,85
30,14,109,319030,77
30,15,118,507419,108
30,16,112,463444,104
30,17,102,373664,97
30,18,108,394848,96
30,19,112,415295,96
30,20,115,466411,105
31,1,99,407178,84
31,2,87,297935,66
31,3,92,372080,82
31,4,100,549153,92
31,5,84,378348,64
31,6,93,724482,86
31,7,98,706206,93
31,8,88,468299,76
31,9,91,739806,89
31,10,97,482769,76
31,11,99,715025,94
31,12,92,553026,78
31,13,92,466582,76
31,14,102,728443,97
31,15,98,629255,92
31,16,91,515511,85
31,17,97,584643,90
31,18,92,559479,84
31,19,97,575277,82
31,20,94,655955,82
32,1,105,737972,104
32,2,109,662082,98
32,3,103,721951,100
32,4,117,864713,113
32,5,105,600865,92
32,6,124,819678,108
32,7,108,607172,87
32,8,110,751472,99
32,9,112,622280,99
32,10,114,689839,97
32,11,107,637239,95
32,12,113,716933,101
32,13,111,679188,102
32,14,110,700505,91
32,15,107,822169,106
32,16,116,841659,114
32,17,114,628890,98
32,18,112,681117,103
32,19,115,693429,94
32,20,103,588832,77
