Group,Case,Move,Time,Iteration
4,12,11,4,8
4,13,10,3,7
4,14,12,5,5
4,15,11,6,7
4,16,16,12,14
4,17,14,7,4
4,18,12,9,10
4,19,13,10,9
4,20,10,5,5
4,21,16,9,9
4,22,13,12,9
4,23,15,6,8
4,24,16,12,11
4,25,9,1,4
4,26,18,14,16
4,27,13,3,7
4,28,9,3,5
4,29,10,3,7
4,30,13,8,11
4,31,11,3,6
4,32,10,3,7
4,33,12,4,8
4,34,12,11,11
4,35,7,1,5
4,36,11,7,8
4,37,11,8,7
4,38,14,9,8
4,39,12,7,7
4,40,11,9,10
5,1,9,5,5
5,2,13,7,8
5,3,14,17,13
5,4,13,6,5
5,5,15,12,7
5,6,14,7,8
5,7,17,34,15
5,8,12,14,7
5,9,13,15,9
5,10,11,9,5
5,11,12,6,7
5,12,14,21,10
5,13,11,3,4
5,14,14,8,5
5,15,10,6,7
5,16,14,18,9
5,17,16,23,14
5,18,14,14,8
5,19,15,14,12
5,20,12,17,11
5,21,14,6,7
5,22,18,22,12
5,23,11,4,6
5,24,8,4,6
5,25,13,11,11
5,26,14,7,4
5,27,16,13,10
5,28,15,16,9
5,29,17,14,13
5,30,15,11,12
5,31,11,8,8
5,32,11,11,9
5,33,16,10,9
5,34,11,10,6
5,35,17,24,11
5,36,12,20,10
5,37,11,3,3
5,38,14,17,12
5,39,9,4,6
5,40,13,2,7
6,1,10,11,5
6,2,14,17,10
6,3,15,19,9
6,4,15,24,12
6,5,17,20,9
6,6,10,5,6
6,7,19,76,18
6,8,16,26,11
6,9,12,10,9
6,10,16,13,8
6,11,12,9,6
6,12,14,13,9
6,13,15,16,11
6,14,15,24,13
6,15,12,8,6
6,16,13,10,6
6,17,13,16,10
6,18,11,10,5
6,19,15,57,12
6,20,17,40,13
6,21,16,38,15
6,22,14,31,10
6,23,12,6,5
6,24,13,19,12
6,25,15,20,10
6,26,18,22,9
6,27,8,19,7
6,28,15,21,11
6,29,17,19,10
6,30,13,12,8
6,31,14,14,10
6,32,15,17,12
6,33,12,5,7
6,34,13,20,7
6,35,17,41,15
6,36,14,21,9
6,37,12,21,6
6,38,18,37,14
6,39,12,4,5
6,40,15,14,7
7,1,13,4,11
7,2,17,5,16
7,3,22,8,20
7,4,15,4,11
7,5,19,7,18
7,6,10,3,8
7,7,21,6,17
7,8,17,6,15
7,9,7,1,4
7,10,16,4,13
7,11,11,3,9
7,12,19,6,18
7,13,22,10,19
7,14,20,9,19
7,15,15,3,12
7,16,24,9,23
7,17,11,1,5
7,18,23,9,21
7,19,22,8,19
7,20,20,5,15
7,21,17,4,14
7,22,13,6,12
7,23,23,8,20
7,24,19,8,18
7,25,23,8,21
7,26,18,9,17
7,27,22,9,19
7,28,17,5,14
7,29,18,11,16
7,30,19,6,18
7,31,21,8,20
7,32,16,4,13
7,33,21,8,19
7,34,16,4,15
7,35,23,10,21
7,36,17,6,15
7,37,16,4,15
7,38,18,7,17
7,39,16,6,13
7,40,18,11,14
8,1,20,11,13
8,2,20,14,19
8,3,21,13,14
8,4,12,6,11
8,5,18,14,13
8,6,19,11,13
8,7,15,9,14
8,8,22,21,21
8,9,20,6,9
8,10,16,8,15
8,11,15,3,6
8,12,18,13,17
8,13,15,8,14
8,14,21,14,20
8,15,23,21,21
8,16,13,5,11
8,17,24,17,23
8,18,18,13,17
8,19,19,17,13
8,20,20,20,19
8,21,21,19,20
8,22,23,20,20
8,23,24,21,23
8,24,18,13,17
8,25,21,16,20
8,26,22,19,21
8,27,17,11,15
8,28,16,8,9
8,29,24,28,23
8,30,24,20,20
8,31,21,25,20
8,32,24,24,21
8,33,19,10,15
8,34,23,18,22
8,35,17,9,11
8,36,13,5,12
8,37,17,11,16
8,38,18,10,13
8,39,22,16,16
8,40,18,11,17
9,1,24,30,19
9,2,13,7,6
9,3,22,22,12
9,4,23,23,18
9,5,20,28,19
9,6,23,31,22
9,7,25,34,20
9,8,17,15,13
9,9,20,30,19
9,10,22,19,14
9,11,20,33,16
9,12,24,18,13
9,13,16,24,12
9,14,18,34,13
9,15,24,30,20
9,16,18,21,17
9,17,21,18,12
9,18,27,32,23
9,19,23,38,22
9,20,21,29,19
9,21,23,23,14
9,22,12,10,7
9,23,13,10,9
9,24,25,38,21
9,25,23,36,22
9,26,17,10,9
9,27,19,12,10
9,28,26,45,25
9,29,20,25,15
9,30,20,19,15
9,31,15,14,13
9,32,22,28,15
9,33,19,43,17
9,34,27,42,26
9,35,23,31,17
9,36,24,35,19
9,37,23,37,22
9,38,17,21,12
9,39,18,37,16
9,40,25,28,19
10,1,22,39,14
10,2,24,58,19
10,3,17,30,14
10,4,25,43,14
10,5,24,64,20
10,6,28,59,22
10,7,28,63,24
10,8,22,41,18
10,9,21,35,15
10,10,25,75,22
10,11,25,51,19
10,12,29,66,25
10,13,22,43,15
10,14,27,69,22
10,15,24,49,16
10,16,15,29,12
10,17,21,46,19
10,18,23,55,22
10,19,23,46,13
10,20,25,59,24
10,21,25,77,24
10,22,27,72,23
10,23,18,39,14
10,24,22,45,14
10,25,24,46,17
10,26,25,65,23
10,27,26,76,22
10,28,28,59,19
10,29,21,37,14
10,30,24,59,21
10,31,24,65,19
10,32,25,53,15
10,33,24,47,13
10,34,22,45,18
10,35,27,72,24
10,36,23,47,19
10,37,25,66,23
10,38,19,28,13
10,39,23,59,22
10,40,23,50,22
11,1,29,19,27
11,2,31,21,29
11,3,29,22,27
11,4,33,25,32
11,5,29,19,28
11,6,23,12,21
11,7,26,14,22
11,8,28,17,26
11,9,28,14,26
11,10,19,6,12
11,11,19,10,18
11,12,33,15,26
11,13,30,18,29
11,14,35,22,34
11,15,29,16,27
11,16,26,12,21
11,17,32,21,31
11,18,15,6,14
11,19,30,18,29
11,20,23,13,22
11,21,30,18,28
11,22,25,13,23
11,23,21,13,16
11,24,28,15,26
11,25,25,16,20
11,26,32,27,29
11,27,27,24,26
11,28,33,22,31
11,29,30,20,28
11,30,24,15,23
11,31,28,14,24
11,32,29,17,28
11,33,25,13,22
11,34,30,16,25
11,35,29,15,25
11,36,29,16,27
11,37,28,15,26
11,38,25,14,23
11,39,28,17,25
11,40,35,22,33
12,1,32,51,31
12,2,35,54,33
12,3,27,26,19
12,4,30,46,29
12,5,28,37,22
12,6,28,34,26
12,7,29,47,25
12,8,23,23,22
12,9,15,17,11
12,10,28,39,25
12,11,28,35,23
12,12,26,36,24
12,13,33,46,32
12,14,32,48,31
12,15,29,35,27
12,16,25,30,20
12,17,28,37,25
12,18,27,39,26
12,19,27,30,25
12,20,25,31,20
12,21,27,32,23
12,22,29,44,26
12,23,27,36,26
12,24,29,43,28
12,25,28,41,27
12,26,34,52,33
12,27,33,47,30
12,28,33,44,31
12,29,32,45,29
12,30,23,24,22
12,31,35,57,34
12,32,28,38,25
12,33,35,48,28
12,34,31,45,28
12,35,31,61,29
12,36,28,33,24
12,37,25,30,20
12,38,23,23,17
12,39,25,36,24
12,40,27,61,26
13,1,35,97,29
13,2,27,92,26
13,3,37,116,36
13,4,35,104,34
13,5,35,87,29
13,6,28,63,16
13,7,30,72,24
13,8,30,62,23
13,9,34,80,29
13,10,34,105,30
13,11,27,53,20
13,12,38,112,36
13,13,34,111,33
13,14,35,109,33
13,15,36,100,28
13,16,30,81,27
13,17,36,100,33
13,18,36,97,32
13,19,29,78,28
13,20,32,76,26
13,21,37,112,31
13,22,30,78,29
13,23,40,131,39
13,24,35,100,34
13,25,32,109,29
13,26,37,90,30
13,27,32,102,31
13,28,30,85,27
13,29,40,130,39
13,30,27,87,26
13,31,33,110,32
13,32,35,105,32
13,33,35,88,28
13,34,36,100,35
13,35,35,99,34
13,36,34,104,32
13,37,32,81,29
13,38,39,126,37
13,39,34,102,30
13,40,35,102,28
14,1,28,117,25
14,2,34,183,32
14,3,39,217,38
14,4,29,99,21
14,5,35,198,34
14,6,37,172,34
14,7,29,109,27
14,8,35,168,29
14,9,34,129,28
14,10,38,232,37
14,11,33,175,29
14,12,40,211,36
14,13,35,176,34
14,14,36,132,24
14,15,34,170,33
14,16,30,193,29
14,17,40,200,38
14,18,37,145,27
14,19,31,100,22
14,20,41,210,35
14,21,33,115,27
14,22,27,106,21
14,23,41,165,30
14,24,37,155,32
14,25,38,203,32
14,26,34,157,32
14,27,41,197,37
14,28,37,143,26
14,29,34,141,30
14,30,40,241,35
14,31,31,138,24
14,32,36,185,35
14,33,36,159,33
14,34,37,200,34
14,35,41,255,40
14,36,37,190,35
14,37,27,92,21
14,38,32,124,27
14,39,40,220,37
14,40,38,157,30
15,1,45,370,41
15,2,35,304,30
15,3,39,294,33
15,4,42,299,34
15,5,42,375,38
15,6,39,320,37
15,7,39,290,29
15,8,36,281,28
15,9,42,268,35
15,10,43,430,40
15,11,45,394,43
15,12,46,386,37
15,13,39,226,24
15,14,42,356,34
15,15,38,247,28
15,16,41,308,35
15,17,31,173,23
15,18,39,284,30
15,19,35,285,31
15,20,48,522,47
15,21,41,369,38
15,22,37,324,33
15,23,40,307,30
15,24,42,402,41
15,25,36,215,30
15,26,36,278,35
15,27,48,459,39
15,28,39,222,32
15,29,32,242,24
15,30,41,328,37
15,31,44,378,42
15,32,43,379,39
15,33,42,400,39
15,34,37,251,30
15,35,39,340,34
15,36,35,283,32
15,37,38,311,36
15,38,39,255,29
15,39,38,241,29
15,40,42,391,39
16,1,43,624,40
16,2,51,789,50
16,3,45,582,43
16,4,37,491,33
16,5,42,526,37
16,6,47,569,39
16,7,48,742,46
16,8,41,496,40
16,9,37,565,34
16,10,39,478,32
16,11,46,647,40
16,12,39,462,32
16,13,45,585,38
16,14,43,543,38
16,15,44,695,42
16,16,44,419,36
16,17,43,573,40
16,18,46,491,31
16,19,43,601,37
16,20,35,388,26
16,21,35,486,28
16,22,43,502,36
16,23,44,578,40
16,24,43,378,25
16,25,51,783,45
16,26,50,705,48
16,27,49,666,47
16,28,44,501,37
16,29,46,489,37
16,30,45,589,43
16,31,42,490,32
16,32,36,324,24
16,33,47,667,44
16,34,43,391,34
16,35,40,386,27
16,36,46,654,41
16,37,37,491,36
16,38,47,596,42
16,39,53,904,51
16,40,45,571,40
17,1,50,1057,48
17,2,47,853,38
17,3,51,1080,48
17,4,50,861,36
17,5,49,948,37
17,6,45,837,36
17,7,53,1190,52
17,8,49,782,39
17,9,41,750,37
17,10,50,842,39
17,11,47,996,40
17,12,45,833,40
17,13,49,1086,41
17,14,50,806,38
17,15,45,892,41
17,16,52,1209,51
17,17,53,968,46
17,18,42,677,36
17,19,44,683,35
17,20,46,737,35
17,21,44,701,35
17,22,50,872,41
17,23,43,758,33
17,24,40,989,35
17,25,46,948,43
17,26,43,880,42
17,27,49,988,44
17,28,53,942,41
17,29,45,979,37
17,30,47,861,41
17,31,46,951,42
17,32,38,775,34
17,33,48,812,41
17,34,49,1009,42
17,35,48,713,33
17,36,43,746,34
17,37,43,992,39
17,38,48,964,41
17,39,47,714,40
17,40,34,373,21
18,1,47,188,43
18,2,44,200,43
18,3,49,258,47
18,4,46,180,38
18,5,43,205,41
18,6,47,233,46
18,7,47,220,45
18,8,51,287,49
18,9,39,165,38
18,10,37,144,30
18,11,44,202,43
18,12,40,201,39
18,13,43,193,37
18,14,43,177,40
18,15,41,146,39
18,16,39,169,37
18,17,48,194,44
18,18,47,200,39
18,19,42,180,38
18,20,42,211,41
18,21,50,106,25
18,22,48,184,40
18,23,48,215,45
18,24,43,179,40
18,25,39,164,38
18,26,47,211,43
18,27,53,123,28
18,28,41,156,35
18,29,44,243,42
18,30,48,227,44
18,31,48,233,47
18,32,48,259,44
18,33,39,193,38
18,34,46,182,40
18,35,44,188,42
18,36,55,257,52
18,37,45,216,41
18,38,49,256,45
18,39,54,296,52
18,40,47,249,44
19,1,64,1679,53
19,2,61,1848,48
19,3,61,2316,57
19,4,61,1834,53
19,5,65,2334,61
19,6,66,2414,63
19,7,66,2467,60
19,8,72,2944,71
19,9,61,2265,53
19,10,52,1459,40
19,11,59,2242,57
19,12,64,2578,57
19,13,54,1529,45
19,14,65,2006,56
19,15,62,2229,56
19,16,66,2277,59
19,17,65,2434,64
19,18,63,1896,51
19,19,64,2154,58
19,20,61,2270,58
19,21,58,2045,53
19,22,68,2221,63
19,23,60,2306,55
19,24,65,2305,64
19,25,60,1811,54
19,26,58,1629,48
19,27,59,1954,53
19,28,64,2070,54
19,29,64,2281,62
19,30,66,2636,65
19,31,66,2554,60
19,32,69,2753,68
19,33,56,1838,50
19,34,65,2348,56
19,35,54,1748,49
19,36,66,2333,62
19,37,63,2382,57
19,38,64,2120,57
19,39,60,1770,56
19,40,68,2384,60
20,1,113,1538,106
20,2,106,1416,100
20,3,108,1481,107
20,4,112,1372,111
20,5,107,1342,102
20,6,112,1425,106
20,7,114,1126,97
20,8,119,1380,116
20,9,118,1444,107
20,10,120,1435,109
20,11,113,1413,108
20,12,121,1538,116
20,13,115,1174,89
20,14,124,977,74
20,15,111,908,70
20,16,122,826,74
20,17,114,1497,107
20,18,113,1340,102
20,19,111,1383,104
20,20,124,1570,118
20,21,110,705,61
20,22,113,1437,112
20,23,108,1395,107
20,24,127,1618,126
20,25,125,1541,123
20,26,116,1393,111
20,27,112,1442,104
20,28,114,1475,110
20,29,116,814,65
20,30,112,1400,104
20,31,115,1388,103
20,32,117,1549,110
20,33,117,1414,115
20,34,120,1447,115
20,35,113,1452,106
20,36,124,826,74
20,37,122,1046,88
20,38,126,896,76
20,39,117,1434,116
20,40,119,1592,118
21,1,151,19141,139
21,2,146,19206,144
21,3,158,14770,116
21,4,155,19728,151
21,5,152,18865,147
21,6,151,19657,149
21,7,153,20517,151
21,8,153,19565,150
21,9,147,19161,141
21,10,155,18475,143
21,11,162,20623,155
21,12,151,19998,149
21,13,152,8133,79
21,14,142,18478,141
21,15,147,19879,145
21,16,160,10721,89
21,17,157,20866,155
21,18,153,19819,146
21,19,145,17818,142
21,20,157,20059,153
21,21,155,19906,153
21,22,146,18139,139
21,23,144,17721,129
21,24,159,21121,155
21,25,159,20084,157
21,26,161,20838,151
21,27,148,18921,146
21,28,149,19912,147
21,29,157,20469,156
21,30,148,19299,142
21,31,161,10583,86
21,32,149,18994,145
21,33,159,20546,152
21,34,148,20064,144
21,35,165,20347,161
21,36,160,9249,87
21,37,154,20692,150
21,38,157,20854,155
21,39,156,9943,83
21,40,154,19122,152
