Group,Case,Move,Time,Iteration
4,11,4,0,0
4,12,11,14,10
4,13,10,9,7
4,14,11,11,6
4,15,11,19,10
4,16,15,40,7
4,17,13,14,6
4,18,11,16,10
4,19,12,14,10
4,20,10,13,7
4,21,15,29,12
4,22,12,33,9
4,23,14,36,10
4,24,15,42,10
4,25,9,6,6
4,26,17,64,16
4,27,13,24,8
4,28,9,16,8
4,29,10,13,8
4,30,13,42,11
4,31,11,15,6
4,32,10,11,7
4,33,12,21,10
4,34,12,34,11
4,35,7,2,5
4,36,11,21,10
4,37,11,20,8
4,38,13,39,10
4,39,11,30,8
4,40,11,25,10
5,1,9,11,6
5,2,13,5,8
5,3,14,70,13
5,4,13,33,8
5,5,15,82,8
5,6,14,32,8
5,7,16,72,14
5,8,12,61,11
5,9,13,58,9
5,10,11,47,9
5,11,12,25,7
5,12,13,78,10
5,13,11,11,8
5,14,14,35,10
5,15,10,10,7
5,16,13,36,8
5,17,16,88,14
5,18,13,39,12
5,19,15,60,13
5,20,12,78,11
5,21,13,24,11
5,22,18,67,12
5,23,11,7,6
5,24,8,10,6
5,25,13,40,11
5,26,14,25,7
5,27,16,37,10
5,28,14,77,13
5,29,17,77,13
5,30,15,57,14
5,31,10,28,7
5,32,11,32,9
5,33,16,41,10
5,34,10,28,6
5,35,16,59,13
5,36,10,13,7
5,37,11,3,3
5,38,14,50,12
5,39,9,5,6
5,40,13,12,8
6,1,10,37,8
6,2,14,111,13
6,3,15,47,10
6,4,15,90,12
6,5,16,60,11
6,6,10,5,6
6,7,19,182,17
6,8,16,76,14
6,9,12,44,10
6,10,16,64,9
6,11,12,37,6
6,12,14,27,9
6,13,15,45,11
6,14,15,130,13
6,15,11,42,9
6,16,12,61,8
6,17,13,74,12
6,18,11,27,7
6,19,14,156,12
6,20,15,67,12
6,21,15,115,13
6,22,13,90,10
6,23,12,26,11
6,24,13,62,12
6,25,14,85,8
6,26,18,100,12
6,27,8,31,7
6,28,15,75,11
6,29,17,87,13
6,30,13,67,11
6,31,14,77,11
6,32,14,35,7
6,33,12,9,7
6,34,12,26,7
6,35,17,110,15
6,36,13,68,9
6,37,12,66,9
6,38,17,116,16
6,39,12,7,6
6,40,15,79,14
7,1,12,18,10
7,2,17,25,16
7,3,22,40,21
7,4,15,18,14
7,5,18,27,17
7,6,9,9,7
7,7,20,26,18
7,8,17,27,16
7,9,7,3,4
7,10,16,16,14
7,11,10,10,5
7,12,19,31,18
7,13,22,38,21
7,14,18,29,17
7,15,14,15,12
7,16,22,44,21
7,17,11,5,5
7,18,21,35,19
7,19,20,32,17
7,20,19,24,14
7,21,17,18,14
7,22,13,16,12
7,23,23,45,22
7,24,20,35,19
7,25,22,40,21
7,26,18,41,17
7,27,22,53,21
7,28,17,31,16
7,29,16,29,14
7,30,18,32,16
7,31,18,15,14
7,32,15,16,12
7,33,21,40,20
7,34,16,22,15
7,35,22,40,19
7,36,17,20,15
7,37,16,16,15
7,38,18,32,17
7,39,16,23,14
7,40,18,32,17
8,1,19,46,13
8,2,20,62,19
8,3,21,65,14
8,4,12,27,11
8,5,18,47,14
8,6,16,49,15
8,7,15,42,14
8,8,22,64,21
8,9,20,21,9
8,10,16,42,15
8,11,15,13,7
8,12,18,61,17
8,13,15,24,14
8,14,21,84,20
8,15,23,101,22
8,16,13,20,11
8,17,23,86,20
8,18,18,42,17
8,19,19,48,14
8,20,20,68,19
8,21,20,82,17
8,22,22,84,18
8,23,22,91,21
8,24,17,44,15
8,25,21,78,20
8,26,21,67,19
8,27,16,36,13
8,28,16,32,9
8,29,21,67,19
8,30,22,63,17
8,31,21,60,20
8,32,24,72,21
8,33,19,58,18
8,34,22,69,21
8,35,17,46,13
8,36,13,22,12
8,37,17,53,16
8,38,18,31,17
8,39,21,79,20
8,40,18,48,17
9,1,23,154,21
9,2,13,34,8
9,3,22,104,15
9,4,23,169,21
9,5,19,105,18
9,6,20,123,19
9,7,24,141,20
9,8,17,66,13
9,9,20,127,17
9,10,22,86,14
9,11,19,131,17
9,12,24,157,23
9,13,16,96,13
9,14,18,83,14
9,15,23,150,20
9,16,18,115,17
9,17,20,121,19
9,18,25,167,21
9,19,22,106,16
9,20,20,111,19
9,21,23,108,14
9,22,11,27,7
9,23,13,34,10
9,24,25,185,23
9,25,22,132,19
9,26,17,33,11
9,27,19,51,11
9,28,25,169,18
9,29,19,122,18
9,30,19,104,17
9,31,14,15,8
9,32,22,141,16
9,33,18,108,17
9,34,26,212,25
9,35,23,139,19
9,36,23,155,19
9,37,22,126,17
9,38,16,41,12
9,39,18,119,14
9,40,25,156,24
10,1,22,171,15
10,2,24,268,22
10,3,17,143,15
10,4,25,321,24
10,5,24,256,22
10,6,28,252,19
10,7,27,264,19
10,8,20,138,16
10,9,21,193,17
10,10,25,373,24
10,11,25,249,19
10,12,27,314,26
10,13,21,224,20
10,14,25,251,22
10,15,24,255,16
10,16,15,167,14
10,17,21,239,19
10,18,22,153,14
10,19,23,259,22
10,20,24,132,14
10,21,25,304,24
10,22,27,333,26
10,23,17,100,12
10,24,23,186,16
10,25,23,166,15
10,26,22,240,18
10,27,25,231,18
10,28,28,314,22
10,29,21,192,15
10,30,21,225,20
10,31,23,330,20
10,32,24,297,23
10,33,24,250,20
10,34,21,198,20
10,35,26,343,25
10,36,22,168,21
10,37,25,309,24
10,38,19,131,15
10,39,23,240,21
10,40,23,255,22
11,1,27,98,24
11,2,31,114,29
11,3,28,73,26
11,4,27,74,26
11,5,29,77,24
11,6,20,47,19
11,7,24,60,23
11,8,27,81,25
11,9,27,67,26
11,10,19,25,12
11,11,19,50,18
11,12,29,80,28
11,13,29,83,28
11,14,34,111,33
11,15,29,84,27
11,16,26,55,22
11,17,30,88,28
11,18,15,27,14
11,19,28,81,27
11,20,22,57,21
11,21,28,86,25
11,22,25,60,23
11,23,19,57,18
11,24,28,78,26
11,25,24,67,22
11,26,32,97,30
11,27,24,79,22
11,28,32,104,30
11,29,30,99,29
11,30,22,72,20
11,31,28,73,27
11,32,27,58,26
11,33,25,63,22
11,34,28,65,25
11,35,25,76,24
11,36,27,74,23
11,37,25,57,24
11,38,25,88,23
11,39,27,79,23
11,40,33,109,30
12,1,32,267,31
12,2,33,266,30
12,3,26,117,22
12,4,28,166,24
12,5,30,208,28
12,6,27,190,25
12,7,25,149,22
12,8,23,129,22
12,9,15,72,14
12,10,27,196,26
12,11,28,219,25
12,12,26,164,25
12,13,32,249,28
12,14,30,225,29
12,15,29,171,25
12,16,25,153,24
12,17,27,164,26
12,18,27,202,26
12,19,27,132,25
12,20,25,142,20
12,21,25,128,24
12,22,25,159,21
12,23,24,101,16
12,24,28,175,27
12,25,26,191,25
12,26,34,246,33
12,27,34,272,33
12,28,30,218,28
12,29,32,243,31
12,30,23,129,22
12,31,31,262,29
12,32,28,185,25
12,33,34,230,30
12,34,30,176,28
12,35,29,185,28
12,36,27,158,26
12,37,24,145,23
12,38,24,147,23
12,39,25,175,24
12,40,27,184,26
13,1,33,495,31
13,2,26,318,25
13,3,35,533,34
13,4,33,480,32
13,5,35,556,34
13,6,28,273,18
13,7,30,347,26
13,8,29,286,25
13,9,34,456,32
13,10,34,511,31
13,11,26,246,19
13,12,34,434,26
13,13,33,502,32
13,14,33,376,31
13,15,37,618,36
13,16,29,358,28
13,17,35,417,28
13,18,35,495,34
13,19,28,340,24
13,20,27,260,24
13,21,34,478,31
13,22,29,397,26
13,23,38,495,36
13,24,33,480,32
13,25,30,283,24
13,26,37,486,36
13,27,32,537,31
13,28,29,413,27
13,29,37,619,33
13,30,27,371,26
13,31,30,340,28
13,32,33,448,32
13,33,34,480,33
13,34,34,403,25
13,35,33,406,28
13,36,34,540,30
13,37,32,438,31
13,38,39,636,37
13,39,30,324,27
13,40,35,484,33
14,1,27,362,25
14,2,33,775,29
14,3,37,1024,36
14,4,29,472,25
14,5,34,993,33
14,6,34,632,21
14,7,29,583,27
14,8,35,866,30
14,9,34,683,29
14,10,37,1037,35
14,11,32,726,30
14,12,35,760,34
14,13,35,970,34
14,14,36,749,25
14,15,34,788,31
14,16,29,667,26
14,17,39,936,37
14,18,36,729,33
14,19,31,665,28
14,20,39,1185,37
14,21,32,566,21
14,22,27,637,24
14,23,38,743,33
14,24,36,591,29
14,25,36,907,34
14,26,34,815,32
14,27,41,1240,40
14,28,37,730,27
14,29,32,658,30
14,30,40,1224,37
14,31,31,720,30
14,32,36,894,35
14,33,35,667,31
14,34,37,943,34
14,35,39,868,33
14,36,35,800,32
14,37,26,411,20
14,38,32,667,27
14,39,39,1238,36
14,40,36,894,33
15,1,43,2056,42
15,2,33,1129,25
15,3,40,1920,39
15,4,38,1372,34
15,5,41,1206,33
15,6,36,1396,35
15,7,37,1313,30
15,8,35,1287,29
15,9,42,1552,34
15,10,43,1764,42
15,11,44,1957,43
15,12,44,2246,41
15,13,39,1250,31
15,14,40,1812,38
15,15,38,1518,37
15,16,39,1370,34
15,17,31,787,24
15,18,37,1305,32
15,19,33,1130,25
15,20,45,2056,44
15,21,40,1615,34
15,22,35,1346,32
15,23,38,1548,36
15,24,40,1532,39
15,25,35,1156,31
15,26,38,1676,35
15,27,43,1798,40
15,28,39,1366,37
15,29,31,868,25
15,30,40,1470,33
15,31,42,1558,37
15,32,42,1527,40
15,33,41,1576,38
15,34,33,854,24
15,35,38,1420,35
15,36,34,1072,28
15,37,38,1667,36
15,38,36,1074,27
15,39,37,1314,31
15,40,40,1835,38
16,1,43,2053,38
16,2,49,2961,42
16,3,42,2493,35
16,4,36,2395,32
16,5,39,1827,30
16,6,46,2375,40
16,7,47,3747,46
16,8,41,2673,40
16,9,37,2880,36
16,10,39,2568,37
16,11,45,2363,41
16,12,40,1816,33
16,13,45,3080,40
16,14,42,2638,36
16,15,40,2701,39
16,16,45,2842,40
16,17,43,2113,31
16,18,42,1816,33
16,19,42,2712,38
16,20,33,1539,25
16,21,32,1677,25
16,22,38,1888,31
16,23,40,2165,33
16,24,42,2218,37
16,25,49,3590,46
16,26,46,2922,45
16,27,49,2921,39
16,28,45,3318,44
16,29,45,2869,39
16,30,42,2629,38
16,31,41,2791,35
16,32,36,1787,32
16,33,47,3395,44
16,34,42,1831,29
16,35,40,2425,38
16,36,44,2706,39
16,37,36,1469,27
16,38,45,2750,38
16,39,48,3291,46
16,40,43,2563,38
17,1,49,4332,39
17,2,45,3483,37
17,3,49,4603,42
17,4,49,5823,46
17,5,47,4417,35
17,6,45,3608,36
17,7,50,4278,42
17,8,49,4103,40
17,9,40,3198,35
17,10,49,4564,38
17,11,46,4317,36
17,12,44,4768,40
17,13,47,3686,40
17,14,49,4549,43
17,15,45,3536,35
17,16,51,4516,43
17,17,53,5248,48
17,18,41,3958,39
17,19,43,4006,39
17,20,43,3606,35
17,21,39,3085,30
17,22,49,4235,39
17,23,41,3471,31
17,24,38,3877,37
17,25,43,3929,38
17,26,42,4108,39
17,27,45,4180,38
17,28,52,5261,46
17,29,44,4943,40
17,30,48,4822,45
17,31,45,3777,42
17,32,39,4227,34
17,33,47,3902,38
17,34,49,4691,38
17,35,48,4520,44
17,36,42,3546,36
17,37,43,4530,42
17,38,46,4209,43
17,39,47,3797,40
17,40,34,2929,23
18,1,40,825,39
18,2,43,846,39
18,3,48,1198,46
18,4,43,954,40
18,5,43,1015,41
18,6,46,1135,45
18,7,43,1127,41
18,8,49,1206,48
18,9,37,835,36
18,10,35,690,29
18,11,44,987,43
18,12,39,862,31
18,13,44,975,40
18,14,43,1011,41
18,15,43,884,41
18,16,38,755,36
18,17,48,1113,44
18,18,47,997,45
18,19,42,867,40
18,20,40,851,39
18,21,48,926,42
18,22,45,1047,43
18,23,48,1083,45
18,24,44,916,41
18,25,37,740,36
18,26,45,1027,44
18,27,49,1066,46
18,28,41,850,39
18,29,43,961,41
18,30,48,1163,46
18,31,48,1143,47
18,32,44,1106,43
18,33,38,775,36
18,34,43,925,42
18,35,44,1038,42
18,36,52,1169,50
18,37,39,829,37
18,38,46,1150,45
18,39,51,1311,49
18,40,47,1250,44
19,1,61,9099,53
19,2,61,10308,48
19,3,58,10452,57
19,4,59,9345,58
19,5,60,10135,55
19,6,59,9680,54
19,7,65,12115,64
19,8,69,11781,66
19,9,59,10098,53
19,10,53,9340,52
19,11,57,10029,54
19,12,64,13303,58
19,13,53,7458,45
19,14,62,9880,56
19,15,58,11785,56
19,16,62,11009,59
19,17,61,10510,60
19,18,64,11076,58
19,19,60,11364,59
19,20,58,8375,54
19,21,58,11295,57
19,22,64,9052,54
19,23,60,12432,58
19,24,57,9918,56
19,25,59,8040,52
19,26,59,9858,58
19,27,55,8388,49
19,28,64,10016,56
19,29,64,10160,60
19,30,62,11185,57
19,31,63,11562,57
19,32,65,11143,63
19,33,55,8876,53
19,34,61,11009,53
19,35,55,9120,53
19,36,63,8596,47
19,37,65,10733,60
19,38,64,10756,61
19,39,61,11125,54
19,40,65,10878,57
20,1,112,7885,105
20,2,106,7238,100
20,3,107,7411,106
20,4,108,7885,107
20,5,109,7346,105
20,6,111,7449,109
20,7,113,6370,100
20,8,112,7848,110
20,9,115,7359,106
20,10,120,8103,119
20,11,115,7173,112
20,12,118,7630,117
20,13,114,7732,112
20,14,110,7578,106
20,15,107,7463,97
20,16,116,7117,112
20,17,112,8050,106
20,18,109,6681,100
20,19,104,6941,103
20,20,116,8273,111
20,21,110,3664,62
20,22,112,7295,110
20,23,106,6688,105
20,24,110,6884,101
20,25,116,7591,108
20,26,116,8105,115
20,27,108,7894,103
20,28,113,8197,111
20,29,112,7599,111
20,30,112,7605,105
20,31,115,8577,108
20,32,112,4396,72
20,33,116,6941,114
20,34,114,7500,105
20,35,112,7645,107
20,36,112,7743,105
20,37,113,7029,108
20,38,118,7772,108
20,39,114,6987,108
20,40,113,7623,112
21,1,152,102839,148
21,2,141,97464,139
21,3,153,104650,151
21,4,148,98042,146
21,5,157,108145,152
21,6,145,93944,143
21,7,155,108702,152
21,8,152,105240,150
21,9,146,103022,142
21,10,150,89657,142
21,11,156,100809,155
21,12,151,107707,150
21,13,146,49530,75
21,14,141,104329,140
21,15,146,106154,145
21,16,157,51913,86
21,17,162,111512,161
21,18,155,102427,153
21,19,144,95986,137
21,20,153,106487,151
21,21,150,100745,148
21,22,143,90507,139
21,23,144,98729,136
21,24,149,104671,148
21,25,151,98465,145
21,26,161,112883,152
21,27,148,103187,147
21,28,144,104780,142
21,29,155,97851,152
21,30,151,103491,149
21,31,154,102882,152
21,32,142,97343,138
21,33,155,109769,151
21,34,148,96849,141
21,35,152,100353,149
21,36,157,44644,84
21,37,152,106968,150
21,38,151,100247,150
21,39,146,90268,144
21,40,155,101686,152
